ID,utterance,annotation,list-ID
18,[quote] papa .,"[NULL,NULL,NULL]",2
19,il y a c'est pas que une botte hein ! [media],"[NULL,NULL,NULL]",1
19,il y a c'est pas que une botte hein ! [media],"[NULL,NULL,NULL]",2
20,[quote] xxx hop .,"[NULL,NULL,NULL]",1
20,[quote] xxx hop .,"[NULL,NULL,NULL]",2
21,il y a des choses dedans ? [media],"[NULL,NULL,NULL]",1
21,il y a des choses dedans ? [media],"[NULL,NULL,NULL]",2
22,et après tu peux t'en reservir après . [media],"[NULL,NULL,NULL]",1
22,et après tu peux t'en reservir après . [media],"[NULL,NULL,NULL]",2
23,qu'est-ce que c'est ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
23,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]",2
24,xxx \<None\> . [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
24,xxx \<None\> . [media],"[NULL,NULL,NULL]",2
25,chocolat ? [media],"[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,NULL]",1
25,chocolat ? [media],"[NULL,NULL,NULL]",2
26,ah ah il y a des chances . [media],"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
26,ah ah il y a des chances . [media],"[NULL,NULL,NULL]",2
27,0. . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]",1
27,0. . [media],"[NULL,NULL,NULL]",2
28,non mais il est fermé .,"[NULL,NULL,NULL]",1
28,non mais il est fermé .,"[NULL,NULL,NULL]",2
29,va xxx à maman qu'elle mette un coup de un coup de ciseaux . [media],"[NULL,NULL,NULL]",1
29,va xxx à maman qu'elle mette un coup de un coup de ciseaux . [media],"[NULL,NULL,NULL]",2
30,papa . [media],"[NULL,NULL,NULL]",1
30,papa . [media],"[NULL,NULL,NULL]",2
31,euh tu peux me casser ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
31,euh tu peux me casser ? [media],"[NULL,NULL,NULL]",2
32,han fais voir !,"[PAR-Response:Answer:no-explanation-needed,NULL,NULL]",1
32,han fais voir !,"[NULL,NULL,NULL]",2
33,tu peux me l'ouvrir ? [media],"[CHI-Follow-up:Followup-question,CHI-Initiation:Information-seeking:fact-based,NULL]",1
33,tu peux me l'ouvrir ? [media],"[NULL,NULL,NULL]",2
34,faut l'ouvrir ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
34,faut l'ouvrir ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
35,oui xxx . [media],"[CHI-Follow-up:Otherwise,NULL,NULL]",1
35,oui xxx . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
36,[quote] ah oui .,"[NULL,NULL,NULL]",1
36,[quote] ah oui .,"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
37,0. . [media],"[NULL,NULL,NULL]",1
37,0. . [media],"[NULL,NULL,NULL]",2
38,tiens xxx celle de de Théo de Antoine aussi à maman . [media],"[NULL,NULL,NULL]",1
38,tiens xxx celle de de Théo de Antoine aussi à maman . [media],"[NULL,NULL,NULL]",2
39,[quote] je vais glisser en_arrière .,"[NULL,NULL,NULL]",1
39,[quote] je vais glisser en_arrière .,"[NULL,NULL,NULL]",2
40,[quote] xxx .,"[NULL,NULL,NULL]",1
40,[quote] xxx .,"[NULL,NULL,NULL]",2
41,je vais les ouvrir c'est mignon ces p euh \<self interruption\> [media],"[NULL,NULL,NULL]",1
41,je vais les ouvrir c'est mignon ces p euh \<self interruption\> [media],"[NULL,NULL,NULL]",2
42,[quote] chaussettes . [media],"[NULL,NULL,NULL]",1
42,[quote] chaussettes . [media],"[NULL,NULL,NULL]",2
43,0. .,"[NULL,NULL,NULL]",1
43,0. .,"[NULL,NULL,NULL]",2
44,oh regarde la p biche .,"[NULL,NULL,NULL]",1
44,oh regarde la p biche .,"[NULL,NULL,NULL]",2
45,tiens . [media],"[NULL,NULL,NULL]",1
45,tiens . [media],"[NULL,NULL,NULL]",2
46,attention à tes doigts . [media],"[NULL,NULL,NULL]",1
46,attention à tes doigts . [media],"[NULL,NULL,NULL]",2
47,[quote] 0. .,"[NULL,NULL,NULL]",1
47,[quote] 0. .,"[NULL,NULL,NULL]",2
48,0. . [media],"[NULL,NULL,NULL]",1
48,0. . [media],"[NULL,NULL,NULL]",2
49,il y a encore un celui d' Ant ça c'est \<interruption\>,"[NULL,NULL,NULL]",1
49,il y a encore un celui d' Ant ça c'est \<interruption\>,"[NULL,NULL,NULL]",2
50,ça il faut garder ça ? [media],"[NULL,NULL,NULL]",1
50,ça il faut garder ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
51,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
51,\<None\> \<None\> \<None\> . [media],"[CHI-Response:No-label,NULL,NULL]",2
52,[quote] non .,"[NULL,NULL,NULL]",1
52,[quote] non .,"[PAR-Follow-up:Signal-disagreement,NULL,NULL]",2
53,donne le moi . [media],"[NULL,NULL,NULL]",1
53,donne le moi . [media],"[NULL,NULL,NULL]",2
54,attends ben doucement ! [media],"[NULL,NULL,NULL]",1
54,attends ben doucement ! [media],"[NULL,NULL,NULL]",2
55,il y tient à son cadeau hein . [media],"[NULL,NULL,NULL]",1
55,il y tient à son cadeau hein . [media],"[NULL,NULL,NULL]",2
56,hou la la qu'est-ce qu' y a dedans Antoine ? [media],"[NULL,NULL,NULL]",1
56,hou la la qu'est-ce qu' y a dedans Antoine ? [media],"[NULL,NULL,NULL]",2
57,0. .,"[NULL,NULL,NULL]",1
57,0. .,"[NULL,NULL,NULL]",2
58,tu viens voir ? [media],"[NULL,NULL,NULL]",1
58,tu viens voir ? [media],"[NULL,NULL,NULL]",2
59,yyy . [media],"[NULL,NULL,NULL]",1
59,yyy . [media],"[NULL,NULL,NULL]",2
60,[quote] 0. .,"[NULL,NULL,NULL]",1
60,[quote] 0. .,"[NULL,NULL,NULL]",2
61,ahah \<None\> . [media],"[NULL,NULL,NULL]",1
61,ahah \<None\> . [media],"[NULL,NULL,NULL]",2
62,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]",1
62,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]",2
63,[quote] 0. .,"[NULL,NULL,NULL]",1
63,[quote] 0. .,"[NULL,NULL,NULL]",2
64,c'est des p fromages je crois . [media],"[NULL,NULL,NULL]",1
64,c'est des p fromages je crois . [media],"[NULL,NULL,NULL]",2
65,des p fromages \<None\> . [media],"[NULL,NULL,NULL]",1
65,des p fromages \<None\> . [media],"[NULL,NULL,NULL]",2
66,0. .,"[NULL,NULL,NULL]",1
66,0. .,"[NULL,NULL,NULL]",2
67,0. . [media],"[NULL,NULL,NULL]",1
67,0. . [media],"[NULL,NULL,NULL]",2
68,[quote] non c'est des p chocolats miam miam !,"[NULL,NULL,NULL]",1
68,[quote] non c'est des p chocolats miam miam !,"[NULL,NULL,NULL]",2
69,elles sont mignonnes ces p ces p chaussettes là . [media],"[NULL,NULL,NULL]",1
69,elles sont mignonnes ces p ces p chaussettes là . [media],"[NULL,NULL,NULL]",2
70,c'est un peu en retard hein parce que je devais venir avant Noël . [media],"[NULL,NULL,NULL]",1
70,c'est un peu en retard hein parce que je devais venir avant Noël . [media],"[NULL,NULL,NULL]",2
71,xxx . [media],"[NULL,NULL,NULL]",1
71,xxx . [media],"[NULL,NULL,NULL]",2
72,[quote] et ben aussi c'est le même que moi Antoine .,"[NULL,NULL,NULL]",1
72,[quote] et ben aussi c'est le même que moi Antoine .,"[NULL,NULL,NULL]",2
73,ouais . [media],"[NULL,NULL,NULL]",1
73,ouais . [media],"[NULL,NULL,NULL]",2
74,c'est la même p chaussette attends . [media],"[NULL,NULL,NULL]",1
74,c'est la même p chaussette attends . [media],"[NULL,NULL,NULL]",2
75,[quote] yyy .,"[NULL,NULL,NULL]",1
75,[quote] yyy .,"[NULL,NULL,NULL]",2
76,[quote] xxx .,"[NULL,NULL,NULL]",1
76,[quote] xxx .,"[NULL,NULL,NULL]",2
77,oui mais aussi \<None\> \<None\> \<None\> il il a les mêmes cadeaux comme ça . [media],"[NULL,NULL,NULL]",1
77,oui mais aussi \<None\> \<None\> \<None\> il il a les mêmes cadeaux comme ça . [media],"[NULL,NULL,NULL]",2
78,[quote] c'est mignon hein .,"[NULL,NULL,NULL]",1
78,[quote] c'est mignon hein .,"[NULL,NULL,NULL]",2
79,tiens on va les on va l'ouvrir le chocolat on va les mettre dans un p \<self interruption\> [media],"[NULL,NULL,NULL]",1
79,tiens on va les on va l'ouvrir le chocolat on va les mettre dans un p \<self interruption\> [media],"[NULL,NULL,NULL]",2
80,[quote] regarde .,"[NULL,NULL,NULL]",1
80,[quote] regarde .,"[NULL,NULL,NULL]",2
81,c'est adorable ça . [media],"[NULL,NULL,NULL]",1
81,c'est adorable ça . [media],"[NULL,NULL,NULL]",2
82,[quote] yyy .,"[NULL,NULL,NULL]",1
82,[quote] yyy .,"[NULL,NULL,NULL]",2
83,0. . [media],"[NULL,NULL,NULL]",1
83,0. . [media],"[NULL,NULL,NULL]",2
84,0. . [media],"[NULL,NULL,NULL]",1
84,0. . [media],"[NULL,NULL,NULL]",2
85,regarde on va les mettre là . [media],"[NULL,NULL,NULL]",1
85,regarde on va les mettre là . [media],"[NULL,NULL,NULL]",2
86,0. .,"[NULL,NULL,NULL]",1
86,0. .,"[NULL,NULL,NULL]",2
87,0. .,"[NULL,NULL,NULL]",1
87,0. .,"[NULL,NULL,NULL]",2
88,xxx regarde xxx . [media],"[NULL,NULL,NULL]",1
88,xxx regarde xxx . [media],"[NULL,NULL,NULL]",2
89,[quote] tiens xxx .,"[NULL,NULL,NULL]",1
89,[quote] tiens xxx .,"[NULL,NULL,NULL]",2
90,regarde Théophile qu'est-ce t en penses ? [media],"[NULL,NULL,NULL]",1
90,regarde Théophile qu'est-ce t en penses ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
91,xxx . [media],"[NULL,NULL,NULL]",1
91,xxx . [media],"[NULL,NULL,NULL]",2
92,ça te dit ça ? [media],"[NULL,NULL,NULL]",1
92,ça te dit ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
93,ça fait mignon . [media],"[NULL,NULL,NULL]",1
93,ça fait mignon . [media],"[PAR-Follow-up:other,NULL,NULL]",2
94,attends . [media],"[NULL,NULL,NULL]",1
94,attends . [media],"[NULL,NULL,NULL]",2
95,et tiens regarde là c'est mon calendrier . [media],"[NULL,NULL,NULL]",1
95,et tiens regarde là c'est mon calendrier . [media],"[NULL,NULL,NULL]",2
96,c'est à moi c'est mon cadeau . [media],"[NULL,NULL,NULL]",1
96,c'est à moi c'est mon cadeau . [media],"[NULL,NULL,NULL]",2
97,[quote] ah .,"[NULL,NULL,NULL]",1
97,[quote] ah .,"[NULL,NULL,NULL]",2
98,[quote] wah .,"[NULL,NULL,NULL]",1
98,[quote] wah .,"[NULL,NULL,NULL]",2
99,\<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
99,\<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
100,et il y a quoi dessus ? [media],"[NULL,NULL,NULL]",1
100,et il y a quoi dessus ? [media],"[NULL,NULL,NULL]",2
101,chut doucement xxx \<None\> . [media],"[NULL,NULL,NULL]",1
101,chut doucement xxx \<None\> . [media],"[NULL,NULL,NULL]",2
102,il y a un deux et un quatre .,"[NULL,NULL,NULL]",1
102,il y a un deux et un quatre .,"[NULL,NULL,NULL]",2
103,non mais les dessins c'est quoi ? [media],"[NULL,NULL,NULL]",1
103,non mais les dessins c'est quoi ? [media],"[NULL,NULL,NULL]",2
104,[quote] ah il y a un deux et un quatre oui \<None\> .,"[NULL,NULL,NULL]",1
104,[quote] ah il y a un deux et un quatre oui \<None\> .,"[NULL,NULL,NULL]",2
105,des pâtes \<None\> . [media],"[NULL,NULL,NULL]",1
105,des pâtes \<None\> . [media],"[NULL,NULL,NULL]",2
106,crie pas Théophile \<None\> crie pas crie pas \<None\> . [media],"[NULL,NULL,NULL]",1
106,crie pas Théophile \<None\> crie pas crie pas \<None\> . [media],"[NULL,NULL,NULL]",2
107,[quote] ah tu connais toutes ces pâtes ?,"[NULL,NULL,NULL]",1
107,[quote] ah tu connais toutes ces pâtes ?,"[NULL,NULL,NULL]",2
108,[quote] 0. .,"[NULL,NULL,NULL]",1
108,[quote] 0. .,"[NULL,NULL,NULL]",2
109,là c'est une pâte ravioli . [media],"[NULL,NULL,NULL]",1
109,là c'est une pâte ravioli . [media],"[NULL,NULL,NULL]",2
110,il y a pas besoin s'énerver Théophile . [media],"[NULL,NULL,NULL]",1
110,il y a pas besoin s'énerver Théophile . [media],"[NULL,NULL,NULL]",2
111,[quote] là c'était une pâte yyy .,"[NULL,NULL,NULL]",1
111,[quote] là c'était une pâte yyy .,"[NULL,NULL,NULL]",2
112,ça et un un céréale . [media],"[NULL,NULL,NULL]",1
112,ça et un un céréale . [media],"[NULL,NULL,NULL]",2
113,ah oui c'est vrai que ça ressemble aux céréales d' Antoine . [media],"[NULL,NULL,NULL]",1
113,ah oui c'est vrai que ça ressemble aux céréales d' Antoine . [media],"[NULL,NULL,NULL]",2
114,ah oui xxx . [media],"[NULL,NULL,NULL]",1
114,ah oui xxx . [media],"[NULL,NULL,NULL]",2
115,[quote] 0. .,"[NULL,NULL,NULL]",1
115,[quote] 0. .,"[NULL,NULL,NULL]",2
116,et ça c'est des coquillages . [media],"[NULL,NULL,NULL]",1
116,et ça c'est des coquillages . [media],"[NULL,NULL,NULL]",2
117,et ça ça s'appelle des pâtes . [media],"[NULL,NULL,NULL]",1
117,et ça ça s'appelle des pâtes . [media],"[NULL,NULL,NULL]",2
118,[quote] c'est des coquillettes .,"[NULL,NULL,NULL]",1
118,[quote] c'est des coquillettes .,"[NULL,NULL,NULL]",2
119,0. ouais . [media],"[NULL,NULL,NULL]",1
119,0. ouais . [media],"[NULL,NULL,NULL]",2
120,[quote] 0. .,"[NULL,NULL,NULL]",1
120,[quote] 0. .,"[NULL,NULL,NULL]",2
121,et j'ai xxx . [media],"[NULL,NULL,NULL]",1
121,et j'ai xxx . [media],"[NULL,NULL,NULL]",2
122,[quote] et comment on dit en italien les pâtes ?,"[NULL,NULL,NULL]",1
122,[quote] et comment on dit en italien les pâtes ?,"[NULL,NULL,NULL]",2
123,ben euh yyy . [media],"[NULL,NULL,NULL]",1
123,ben euh yyy . [media],"[NULL,NULL,NULL]",2
124,non on dit . [media],"[NULL,NULL,NULL]",1
124,non on dit . [media],"[NULL,NULL,NULL]",2
125,xxx . [media],"[NULL,NULL,NULL]",1
125,xxx . [media],"[NULL,NULL,NULL]",2
126,xxx .,"[NULL,NULL,NULL]",1
126,xxx .,"[NULL,NULL,NULL]",2
127,mmh . [media],"[NULL,NULL,NULL]",1
127,mmh . [media],"[NULL,NULL,NULL]",2
128,0. .,"[NULL,NULL,NULL]",1
128,0. .,"[NULL,NULL,NULL]",2
129,yyy yyy . [media],"[NULL,NULL,NULL]",1
129,yyy yyy . [media],"[NULL,NULL,NULL]",2
130,[quote] Théophile !,"[NULL,NULL,NULL]",1
130,[quote] Théophile !,"[NULL,NULL,NULL]",2
131,Théophile c'est pas la peine de surjouer là c'est pas parce que il y a la caméra que ... [media],"[NULL,NULL,NULL]",1
131,Théophile c'est pas la peine de surjouer là c'est pas parce que il y a la caméra que ... [media],"[NULL,NULL,NULL]",2
132,\<None\> il \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
132,\<None\> il \<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
133,chut ! [media],"[NULL,NULL,NULL]",1
133,chut ! [media],"[NULL,NULL,NULL]",2
134,xxx . [media],"[NULL,NULL,NULL]",1
134,xxx . [media],"[NULL,NULL,NULL]",2
135,[quote] yyy .,"[NULL,NULL,NULL]",1
135,[quote] yyy .,"[NULL,NULL,NULL]",2
136,\<None\> \<None\> il \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
136,\<None\> \<None\> il \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
137,Théophile Théophile oh . [media],"[NULL,NULL,NULL]",1
137,Théophile Théophile oh . [media],"[NULL,NULL,NULL]",2
138,[quote] Théophile tais toi si_il_te_plaît !,"[NULL,NULL,NULL]",1
138,[quote] Théophile tais toi si_il_te_plaît !,"[NULL,NULL,NULL]",2
139,et là xxx . [media],"[NULL,NULL,NULL]",1
139,et là xxx . [media],"[NULL,NULL,NULL]",2
140,[quote] xxx .,"[NULL,NULL,NULL]",1
140,[quote] xxx .,"[NULL,NULL,NULL]",2
141,0. xxx . [media],"[NULL,NULL,NULL]",1
141,0. xxx . [media],"[NULL,NULL,NULL]",2
142,yyy yyy . [media],"[NULL,NULL,NULL]",1
142,yyy yyy . [media],"[NULL,NULL,NULL]",2
143,[quote] tu veux tu veux du xxx ou xxx biscuit ?,"[NULL,NULL,NULL]",1
143,[quote] tu veux tu veux du xxx ou xxx biscuit ?,"[NULL,NULL,NULL]",2
144,du café au caca .,"[NULL,NULL,NULL]",1
144,du café au caca .,"[NULL,NULL,NULL]",2
145,yyy yyy . [media],"[NULL,NULL,NULL]",1
145,yyy yyy . [media],"[NULL,NULL,NULL]",2
146,[quote] xxx fruits xxx un biscuit ou xxx .,"[NULL,NULL,NULL]",1
146,[quote] xxx fruits xxx un biscuit ou xxx .,"[NULL,NULL,NULL]",2
147,0. .,"[NULL,NULL,NULL]",1
147,0. .,"[NULL,NULL,NULL]",2
148,tu tu le pousses pas hein ! [media],"[NULL,NULL,NULL]",1
148,tu tu le pousses pas hein ! [media],"[NULL,NULL,NULL]",2
149,0. .,"[NULL,NULL,NULL]",1
149,0. .,"[NULL,NULL,NULL]",2
150,yyy . [media],"[NULL,NULL,NULL]",1
150,yyy . [media],"[NULL,NULL,NULL]",2
151,Théo Théophile qu'est-ce que tu veux manger t as toujours pas pris ton goûter . [media],"[NULL,NULL,NULL]",1
151,Théo Théophile qu'est-ce que tu veux manger t as toujours pas pris ton goûter . [media],"[NULL,NULL,NULL]",2
152,[quote] yyy yyy .,"[NULL,NULL,NULL]",1
152,[quote] yyy yyy .,"[NULL,NULL,NULL]",2
153,0. .,"[NULL,NULL,NULL]",1
153,0. .,"[NULL,NULL,NULL]",2
154,ben je veux pas de goûter maintenant . [media],"[NULL,NULL,NULL]",1
154,ben je veux pas de goûter maintenant . [media],"[NULL,NULL,NULL]",2
155,t as pas faim ? [media],"[NULL,NULL,NULL]",1
155,t as pas faim ? [media],"[PAR-Initiation:Information-seeking:fact-based ,Complex-long,NULL]",2
156,non ! [media],"[NULL,NULL,NULL]",1
156,non ! [media],"[NULL,NULL,NULL]",2
157,et ... [media],"[NULL,NULL,NULL]",1
157,et ... [media],"[NULL,NULL,NULL]",2
158,ah ah .,"[NULL,NULL,NULL]",1
158,ah ah .,"[NULL,NULL,NULL]",2
159,ouais \<None\> ça le ça te met dans un état là la caméra Théophile xxx \<None\> . [media],"[NULL,NULL,NULL]",1
159,ouais \<None\> ça le ça te met dans un état là la caméra Théophile xxx \<None\> . [media],"[NULL,NULL,NULL]",2
160,[quote] ça fait un moment .,"[NULL,NULL,NULL]",1
160,[quote] ça fait un moment .,"[NULL,NULL,NULL]",2
161,[quote] oh alors Théophile ...,"[NULL,NULL,NULL]",1
161,[quote] oh alors Théophile ...,"[NULL,NULL,NULL]",2
162,Théophile . [media],"[NULL,NULL,NULL]",1
162,Théophile . [media],"[NULL,NULL,NULL]",2
163,boum . [media],"[NULL,NULL,NULL]",1
163,boum . [media],"[NULL,NULL,NULL]",2
164,xxx .,"[NULL,NULL,NULL]",1
164,xxx .,"[NULL,NULL,NULL]",2
165,0. . [media],"[NULL,NULL,NULL]",1
165,0. . [media],"[NULL,NULL,NULL]",2
166,Antoine \<None\> la cachette ! [media],"[NULL,NULL,NULL]",1
166,Antoine \<None\> la cachette ! [media],"[NULL,NULL,NULL]",2
167,[quote] 0. .,"[NULL,NULL,NULL]",1
167,[quote] 0. .,"[NULL,NULL,NULL]",2
168,[quote] 0. .,"[NULL,NULL,NULL]",1
168,[quote] 0. .,"[NULL,NULL,NULL]",2
169,oh on dirait xxx tu sais qui ... [media],"[NULL,NULL,NULL]",1
169,oh on dirait xxx tu sais qui ... [media],"[NULL,NULL,NULL]",2
170,xxx .,"[NULL,NULL,NULL]",1
170,xxx .,"[NULL,NULL,NULL]",2
171,[quote] moi je vais sortir la poubelle .,"[NULL,NULL,NULL]",1
171,[quote] moi je vais sortir la poubelle .,"[NULL,NULL,NULL]",2
172,[quote] non non non non arrête arrête !,"[NULL,NULL,NULL]",1
172,[quote] non non non non arrête arrête !,"[NULL,NULL,NULL]",2
173,[quote] ah non !,"[NULL,NULL,NULL]",1
173,[quote] ah non !,"[NULL,NULL,NULL]",2
174,Théophile tu te Théophile chut tu te calmes maintenant ! [media],"[NULL,NULL,NULL]",1
174,Théophile tu te Théophile chut tu te calmes maintenant ! [media],"[NULL,NULL,NULL]",2
175,[quote] moi je me mets dans la poubelle .,"[NULL,NULL,NULL]",1
175,[quote] moi je me mets dans la poubelle .,"[NULL,NULL,NULL]",2
176,[quote] 0. .,"[NULL,NULL,NULL]",1
176,[quote] 0. .,"[NULL,NULL,NULL]",2
177,Théophile ! [media],"[NULL,NULL,NULL]",1
177,Théophile ! [media],"[NULL,NULL,NULL]",2
178,et tu vas prendre ton goûter je pense que t es excité comme une puce xxx . [media],"[NULL,NULL,NULL]",1
178,et tu vas prendre ton goûter je pense que t es excité comme une puce xxx . [media],"[NULL,NULL,NULL]",2
179,[quote] 0. .,"[NULL,NULL,NULL]",1
179,[quote] 0. .,"[NULL,NULL,NULL]",2
180,[quote] non !,"[NULL,NULL,NULL]",1
180,[quote] non !,"[NULL,NULL,NULL]",2
181,si arrête . [media],"[NULL,NULL,NULL]",1
181,si arrête . [media],"[NULL,NULL,NULL]",2
182,[quote] j'ai pas faim !,"[NULL,NULL,NULL]",1
182,[quote] j'ai pas faim !,"[NULL,NULL,NULL]",2
183,t as pas faim . [media],"[NULL,NULL,NULL]",1
183,t as pas faim . [media],"[NULL,NULL,NULL]",2
184,Théophile tu viens me parler un p peu ? [media],"[NULL,NULL,NULL]",1
184,Théophile tu viens me parler un p peu ? [media],"[NULL,NULL,NULL]",2
185,0. .,"[NULL,NULL,NULL]",1
185,0. .,"[NULL,NULL,NULL]",2
186,\<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
186,\<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
187,xxx . [media],"[NULL,NULL,NULL]",1
187,xxx . [media],"[NULL,NULL,NULL]",2
188,[quote] dis rien alors je te dis rien !,"[NULL,NULL,NULL]",1
188,[quote] dis rien alors je te dis rien !,"[NULL,NULL,NULL]",2
189,0. . [media],"[NULL,NULL,NULL]",1
189,0. . [media],"[NULL,NULL,NULL]",2
190,[quote] xxx .,"[NULL,NULL,NULL]",1
190,[quote] xxx .,"[NULL,NULL,NULL]",2
191,arrêtez les fessées là ! [media],"[NULL,NULL,NULL]",1
191,arrêtez les fessées là ! [media],"[NULL,NULL,NULL]",2
192,xxx . [media],"[NULL,NULL,NULL]",1
192,xxx . [media],"[NULL,NULL,NULL]",2
193,0. .,"[NULL,NULL,NULL]",1
193,0. .,"[NULL,NULL,NULL]",2
194,Théophile .,"[NULL,NULL,NULL]",1
194,Théophile .,"[NULL,NULL,NULL]",2
195,0. .,"[NULL,NULL,NULL]",1
195,0. .,"[NULL,NULL,NULL]",2
196,hé Théophile ça se passe bien à l'école ?,"[NULL,NULL,NULL]",1
196,hé Théophile ça se passe bien à l'école ?,"[NULL,NULL,NULL]",2
197,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
197,\<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
198,non écoute Théophile Théophile ça suffit là ! [media],"[NULL,NULL,NULL]",1
198,non écoute Théophile Théophile ça suffit là ! [media],"[NULL,NULL,NULL]",2
199,arrête . [media],"[NULL,NULL,NULL]",1
199,arrête . [media],"[NULL,NULL,NULL]",2
200,c'est qui qui doit arrêter ? [media],"[NULL,NULL,NULL]",1
200,c'est qui qui doit arrêter ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
201,arrête de me parler xxx . [media],"[NULL,NULL,NULL]",1
201,arrête de me parler xxx . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
202,je veux plus parler . [media],"[NULL,NULL,NULL]",1
202,je veux plus parler . [media],"[NULL,NULL,NULL]",2
203,oh badaboum . [media],"[NULL,NULL,NULL]",1
203,oh badaboum . [media],"[PAR-Follow-up:other,NULL,NULL]",2
204,Antoine xxx . [media],"[NULL,NULL,NULL]",1
204,Antoine xxx . [media],"[NULL,NULL,NULL]",2
205,[quote] xxx .,"[NULL,NULL,NULL]",1
205,[quote] xxx .,"[NULL,NULL,NULL]",2
206,tu veux pas me dire xxx . [media],"[NULL,NULL,NULL]",1
206,tu veux pas me dire xxx . [media],"[NULL,NULL,NULL]",2
207,[quote] et Antoine qui le suit \<None\> !,"[NULL,NULL,NULL]",1
207,[quote] et Antoine qui le suit \<None\> !,"[NULL,NULL,NULL]",2
208,[quote] 0. .,"[NULL,NULL,NULL]",1
208,[quote] 0. .,"[NULL,NULL,NULL]",2
209,on dirait des p soldats là . [media],"[NULL,NULL,NULL]",1
209,on dirait des p soldats là . [media],"[NULL,NULL,NULL]",2
