ID,utterance,annotation,list-ID
75,et si c'est à toi de te déshabiller mon bonhomme ! [media],"[NULL,NULL,NULL]",1
75,et si c'est à toi de te déshabiller mon bonhomme ! [media],"[NULL,NULL,NULL]",2
76,non c'est papa ! [media],"[NULL,NULL,NULL]",1
76,non c'est papa ! [media],"[NULL,NULL,NULL]",2
77,non c'est Adrien ! [media],"[NULL,NULL,NULL]",1
77,non c'est Adrien ! [media],"[NULL,NULL,NULL]",2
78,non c'est papa ! [media],"[NULL,NULL,NULL]",1
78,non c'est papa ! [media],"[NULL,NULL,NULL]",2
79,non ! [media],"[NULL,NULL,NULL]",1
79,non ! [media],"[NULL,NULL,NULL]",2
80,non c'est papa ! [media],"[NULL,NULL,NULL]",1
80,non c'est papa ! [media],"[NULL,NULL,NULL]",2
81,"alors à toi de te , à toi de te cacher , papa , tu veux qu'il enlève le tee_shirt ? [media]","[NULL,NULL,NULL]",1
81,"alors à toi de te , à toi de te cacher , papa , tu veux qu'il enlève le tee_shirt ? [media]","[NULL,NULL,NULL]",2
82,oui pas moi est caché tout à l'heure ! [media],"[NULL,NULL,NULL]",1
82,oui pas moi est caché tout à l'heure ! [media],"[NULL,NULL,NULL]",2
83,non tu te caches maintenant ! [media],"[NULL,NULL,NULL]",1
83,non tu te caches maintenant ! [media],"[NULL,NULL,NULL]",2
84,non j'ai caché tout à l'heure ! [media],"[NULL,NULL,NULL]",1
84,non j'ai caché tout à l'heure ! [media],"[NULL,NULL,NULL]",2
85,papa il peut enlever que ça ! [media],"[NULL,NULL,NULL]",1
85,papa il peut enlever que ça ! [media],"[NULL,NULL,NULL]",2
86,"regarde , papa il peut enlever que ça ! [media]","[NULL,NULL,NULL]",1
86,"regarde , papa il peut enlever que ça ! [media]","[NULL,NULL,NULL]",2
87,caché papa encore ! [media],"[NULL,NULL,NULL]",1
87,caché papa encore ! [media],"[NULL,NULL,NULL]",2
88,non non papa il se cache plus ! [media],"[NULL,NULL,NULL]",1
88,non non papa il se cache plus ! [media],"[NULL,NULL,NULL]",2
89,"a toi de te cacher , allez tu vas te cacher Adrien ? [media]","[NULL,NULL,NULL]",1
89,"a toi de te cacher , allez tu vas te cacher Adrien ? [media]","[NULL,NULL,NULL]",2
90,Adrien va te cacher ! [media],"[NULL,NULL,NULL]",1
90,Adrien va te cacher ! [media],"[NULL,NULL,NULL]",2
91,"allez vas y , va te cacher mon bonhomme ! [media]","[NULL,NULL,NULL]",1
91,"allez vas y , va te cacher mon bonhomme ! [media]","[NULL,NULL,NULL]",2
92,tu t'es caché ? [media],"[NULL,NULL,NULL]",1
92,tu t'es caché ? [media],"[NULL,NULL,NULL]",2
93,t'es caché Adrien ? [media],"[NULL,NULL,NULL]",1
93,t'es caché Adrien ? [media],"[NULL,NULL,NULL]",2
94,"Adrien , il est caché ? [media]","[NULL,NULL,NULL]",1
94,"Adrien , il est caché ? [media]","[NULL,NULL,NULL]",2
95,"attention , mais il est pas caché Adrien ? [media]","[NULL,NULL,NULL]",1
95,"attention , mais il est pas caché Adrien ? [media]","[NULL,NULL,NULL]",2
96,Allea va vite te cacher ! [media],"[NULL,NULL,NULL]",1
96,Allea va vite te cacher ! [media],"[NULL,NULL,NULL]",2
97,"il est où Adrien , il est où ? [media]","[NULL,NULL,NULL]",1
97,"il est où Adrien , il est où ? [media]","[NULL,NULL,NULL]",2
98,"je le trouve pas , il est où Adrien j'arrive pas à le trouver . Adrien ? [media]","[NULL,NULL,NULL]",1
98,"je le trouve pas , il est où Adrien j'arrive pas à le trouver . Adrien ? [media]","[NULL,NULL,NULL]",2
99,il est caché où là ? [media],"[NULL,NULL,NULL]",1
99,il est caché où là ? [media],"[NULL,NULL,NULL]",2
100,oh je l'ai trouvé ! [media],"[NULL,NULL,NULL]",1
100,oh je l'ai trouvé ! [media],"[NULL,NULL,NULL]",2
101,"allez , on enlève quoi alors , la veste ? [media]","[NULL,NULL,NULL]",1
101,"allez , on enlève quoi alors , la veste ? [media]","[NULL,NULL,NULL]",2
102,"on enlève la veste , allez ! [media]","[NULL,NULL,NULL]",1
102,"on enlève la veste , allez ! [media]","[NULL,NULL,NULL]",2
103,non yyy yyy . [media],"[NULL,NULL,NULL]",1
103,non yyy yyy . [media],"[NULL,NULL,NULL]",2
104,"c'est toi qui l'enlèves , allez vas y ! [media]","[NULL,NULL,NULL]",1
104,"c'est toi qui l'enlèves , allez vas y ! [media]","[NULL,NULL,NULL]",2
105,enlève la ! [media],"[NULL,NULL,NULL]",1
105,enlève la ! [media],"[NULL,NULL,NULL]",2
106,c'est difficile à enlever comme ça mon bonhomme ! [media],"[NULL,NULL,NULL]",1
106,c'est difficile à enlever comme ça mon bonhomme ! [media],"[NULL,NULL,NULL]",2
107,elle est de quelle couleur la veste ? [media],"[NULL,NULL,NULL]",1
107,elle est de quelle couleur la veste ? [media],"[NULL,NULL,NULL]",2
108,x bleue ! [media],"[NULL,NULL,NULL]",1
108,x bleue ! [media],"[NULL,NULL,NULL]",2
109,"elle est , elle est verte ! [media]","[NULL,NULL,NULL]",1
109,"elle est , elle est verte ! [media]","[NULL,NULL,NULL]",2
110,"allez tiens , tu la donnes , allez va vite te cacher mon bonhomme , va vite te cacher ! [media]","[NULL,NULL,NULL]",1
110,"allez tiens , tu la donnes , allez va vite te cacher mon bonhomme , va vite te cacher ! [media]","[NULL,NULL,NULL]",2
111,"tu as enlevé ta veste verte , maintenant . [media]","[NULL,NULL,NULL]",1
111,"tu as enlevé ta veste verte , maintenant . [media]","[NULL,NULL,NULL]",2
112,ah ça c'est fait photo ! [media],"[NULL,NULL,NULL]",1
112,ah ça c'est fait photo ! [media],"[NULL,NULL,NULL]",2
113,tu fais la photo ? [media],"[NULL,NULL,NULL]",1
113,tu fais la photo ? [media],"[NULL,NULL,NULL]",2
114,tu poses ? [media],"[NULL,NULL,NULL]",1
114,tu poses ? [media],"[NULL,NULL,NULL]",2
115,"allez c'est bien t'as bien posé , va te cacher mon bonhomme , allez dépêche toi ! [media]","[NULL,NULL,NULL]",1
115,"allez c'est bien t'as bien posé , va te cacher mon bonhomme , allez dépêche toi ! [media]","[NULL,NULL,NULL]",2
116,tu vas te cacher ? [media],"[NULL,NULL,NULL]",1
116,tu vas te cacher ? [media],"[NULL,NULL,NULL]",2
117,www . [media],"[NULL,NULL,NULL]",1
117,www . [media],"[NULL,NULL,NULL]",2
118,"Adrien , il est caché , il est où ? [media]","[NULL,NULL,NULL]",1
118,"Adrien , il est caché , il est où ? [media]","[NULL,NULL,NULL]",2
119,je le vois pas moi ! [media],"[NULL,NULL,NULL]",1
119,je le vois pas moi ! [media],"[NULL,NULL,NULL]",2
120,"vite vite vite , il est où Adrien ? [media]","[NULL,NULL,NULL]",1
120,"vite vite vite , il est où Adrien ? [media]","[NULL,NULL,NULL]",2
121,il est caché ? [media],"[NULL,NULL,NULL]",1
121,il est caché ? [media],"[NULL,NULL,NULL]",2
122,"je le vois pas moi , il est où , il est caché où Adrien ? [media]","[NULL,NULL,NULL]",1
122,"je le vois pas moi , il est où , il est caché où Adrien ? [media]","[NULL,NULL,NULL]",2
123,oh il est caché là ! [media],"[NULL,NULL,NULL]",1
123,oh il est caché là ! [media],"[NULL,NULL,NULL]",2
124,"allez viens , qu'est-ce qu'on enlève ? [media]","[NULL,NULL,NULL]",1
124,"allez viens , qu'est-ce qu'on enlève ? [media]","[NULL,NULL,NULL]",2
125,attends je veux de l'eau ! [media],"[NULL,NULL,NULL]",1
125,attends je veux de l'eau ! [media],"[NULL,NULL,NULL]",2
126,"tu veux de l'eau , attends il faut enlever quelque chose Adrien ! [media]","[NULL,NULL,NULL]",1
126,"tu veux de l'eau , attends il faut enlever quelque chose Adrien ! [media]","[NULL,NULL,NULL]",2
127,allez tu enlèves le jean ? [media],"[NULL,NULL,NULL]",1
127,allez tu enlèves le jean ? [media],"[NULL,NULL,NULL]",2
128,"Adrien , tu enlèves le jean ou le tee_shirt ? [media]","[NULL,NULL,NULL]",1
128,"Adrien , tu enlèves le jean ou le tee_shirt ? [media]","[NULL,NULL,NULL]",2
129,allez on enlève le jean ! [media],"[NULL,NULL,NULL]",1
129,allez on enlève le jean ! [media],"[NULL,NULL,NULL]",2
130,tiens tu viens ? [media],"[NULL,NULL,NULL]",1
130,tiens tu viens ? [media],"[NULL,NULL,NULL]",2
131,allez on enlève ton jean . [media],"[NULL,NULL,NULL]",1
131,allez on enlève ton jean . [media],"[NULL,NULL,NULL]",2
132,non j'enlève tee_shirt ! [media],"[NULL,NULL,NULL]",1
132,non j'enlève tee_shirt ! [media],"[NULL,NULL,NULL]",2
133,tu enlèves le tee_shirt ? [media],"[NULL,NULL,NULL]",1
133,tu enlèves le tee_shirt ? [media],"[NULL,NULL,NULL]",2
134,non attache le jean ! [media],"[NULL,NULL,NULL]",1
134,non attache le jean ! [media],"[NULL,NULL,NULL]",2
135,attache le jean ? [media],"[NULL,NULL,NULL]",1
135,attache le jean ? [media],"[NULL,NULL,NULL]",2
136,attacher ! [media],"[NULL,NULL,NULL]",1
136,attacher ! [media],"[NULL,NULL,NULL]",2
137,attacher ! [media],"[NULL,NULL,NULL]",1
137,attacher ! [media],"[NULL,NULL,NULL]",2
138,"ah non mais ça c'est la fermeture , elle est toute cassée xxx . [media]","[NULL,NULL,NULL]",1
138,"ah non mais ça c'est la fermeture , elle est toute cassée xxx . [media]","[NULL,NULL,NULL]",2
139,a force d'y faire pipi dedans . [media],"[NULL,NULL,NULL]",1
139,a force d'y faire pipi dedans . [media],"[NULL,NULL,NULL]",2
140,"ça a dissous la , la fermeture éclair Adrien ! [media]","[NULL,NULL,NULL]",1
140,"ça a dissous la , la fermeture éclair Adrien ! [media]","[NULL,NULL,NULL]",2
141,allez ! [media],"[NULL,NULL,NULL]",1
141,allez ! [media],"[NULL,NULL,NULL]",2
142,t'as retrouvé l'école aujourd'hui alors ? [media],"[NULL,NULL,NULL]",1
142,t'as retrouvé l'école aujourd'hui alors ? [media],"[NULL,NULL,NULL]",2
143,oui ! [media],"[NULL,NULL,NULL]",1
143,oui ! [media],"[NULL,NULL,NULL]",2
144,t'étais content ? [media],"[NULL,NULL,NULL]",1
144,t'étais content ? [media],"[NULL,NULL,NULL]",2
145,oui ! [media],"[NULL,NULL,NULL]",1
145,oui ! [media],"[NULL,NULL,NULL]",2
146,t'as retrouvé qui ? [media],"[NULL,NULL,NULL]",1
146,t'as retrouvé qui ? [media],"[NULL,NULL,NULL]",2
147,Djibril ! [media],"[NULL,NULL,NULL]",1
147,Djibril ! [media],"[NULL,NULL,NULL]",2
148,Djibril ? [media],"[NULL,NULL,NULL]",1
148,Djibril ? [media],"[NULL,NULL,NULL]",2
149,oui . [media],"[NULL,NULL,NULL]",1
149,oui . [media],"[NULL,NULL,NULL]",2
150,et t'as retrouvé qui d'autre comme copain ? [media],"[NULL,NULL,NULL]",1
150,et t'as retrouvé qui d'autre comme copain ? [media],"[NULL,NULL,NULL]",2
151,t'as retrouvé des copines ? [media],"[NULL,NULL,NULL]",1
151,t'as retrouvé des copines ? [media],"[NULL,NULL,NULL]",2
152,non j'ai pas retrouvé des copines ! [media],"[NULL,NULL,NULL]",1
152,non j'ai pas retrouvé des copines ! [media],"[NULL,NULL,NULL]",2
153,"t'as pas retrouvé de copines , t'as pas de copines ? [media]","[NULL,NULL,NULL]",1
153,"t'as pas retrouvé de copines , t'as pas de copines ? [media]","[NULL,NULL,NULL]",2
154,non j'ai yyy pas yyy des copines ! [media],"[NULL,NULL,NULL]",1
154,non j'ai yyy pas yyy des copines ! [media],"[NULL,NULL,NULL]",2
155,elles sont parties les copines ? [media],"[NULL,NULL,NULL]",1
155,elles sont parties les copines ? [media],"[NULL,NULL,NULL]",2
156,non deux copines ! [media],"[NULL,NULL,NULL]",1
156,non deux copines ! [media],"[NULL,NULL,NULL]",2
157,t'as deux copines ? [media],"[NULL,NULL,NULL]",1
157,t'as deux copines ? [media],"[NULL,NULL,NULL]",2
158,non oui ! [media],"[NULL,NULL,NULL]",1
158,non oui ! [media],"[NULL,NULL,NULL]",2
159,comment elles s'appellent les deux copines ? [media],"[NULL,NULL,NULL]",1
159,comment elles s'appellent les deux copines ? [media],"[NULL,NULL,NULL]",2
160,pardon papa ! [media],"[NULL,NULL,NULL]",1
160,pardon papa ! [media],"[NULL,NULL,NULL]",2
161,elles s'appellent comment les deux copines ? [media],"[NULL,NULL,NULL]",1
161,elles s'appellent comment les deux copines ? [media],"[NULL,NULL,NULL]",2
162,pardon papa ! [media],"[NULL,NULL,NULL]",1
162,pardon papa ! [media],"[NULL,NULL,NULL]",2
163,pardon papa ? [media],"[NULL,NULL,NULL]",1
163,pardon papa ? [media],"[NULL,NULL,NULL]",2
164,comment elles s'appellent les deux copines Adrien ? [media],"[NULL,NULL,NULL]",1
164,comment elles s'appellent les deux copines Adrien ? [media],"[NULL,NULL,NULL]",2
165,c'est Lou ? [media],"[NULL,NULL,NULL]",1
165,c'est Lou ? [media],"[NULL,NULL,NULL]",2
166,non ? [media],"[NULL,NULL,NULL]",1
166,non ? [media],"[NULL,NULL,NULL]",2
167,alors comment elles s'appellent ? [media],"[NULL,NULL,NULL]",1
167,alors comment elles s'appellent ? [media],"[NULL,NULL,NULL]",2
168,oui ! [media],"[NULL,NULL,NULL]",1
168,oui ! [media],"[NULL,NULL,NULL]",2
169,"allez va te cacher , va te cacher mon bonhomme , va vite te cacher ! [media]","[NULL,NULL,NULL]",1
169,"allez va te cacher , va te cacher mon bonhomme , va vite te cacher ! [media]","[NULL,NULL,NULL]",2
170,non yyy yyy . [media],"[NULL,NULL,NULL]",1
170,non yyy yyy . [media],"[NULL,NULL,NULL]",2
171,"vite vite vite vite vite vite , va vite te cacher ! [media]","[NULL,NULL,NULL]",1
171,"vite vite vite vite vite vite , va vite te cacher ! [media]","[NULL,NULL,NULL]",2
172,yyy yyy yyy yyy cachette ! [media],"[NULL,NULL,NULL]",1
172,yyy yyy yyy yyy cachette ! [media],"[NULL,NULL,NULL]",2
173,allez va vite te cacher ! [media],"[NULL,NULL,NULL]",1
173,allez va vite te cacher ! [media],"[NULL,NULL,NULL]",2
174,il est caché Adrien ? [media],"[NULL,NULL,NULL]",1
174,il est caché Adrien ? [media],"[NULL,NULL,NULL]",2
175,"vite , va vite te cacher mon bonhomme , je te vois là , tu te caches , allez va vite te cacher ! [media]","[NULL,NULL,NULL]",1
175,"vite , va vite te cacher mon bonhomme , je te vois là , tu te caches , allez va vite te cacher ! [media]","[NULL,NULL,NULL]",2
176,va vite te cacher mon bonhomme ! [media],"[NULL,NULL,NULL]",1
176,va vite te cacher mon bonhomme ! [media],"[NULL,NULL,NULL]",2
177,"allez tu te caches , vite ! [media]","[NULL,NULL,NULL]",1
177,"allez tu te caches , vite ! [media]","[NULL,NULL,NULL]",2
178,ou sinon papa il va te trouver ! [media],"[NULL,NULL,NULL]",1
178,ou sinon papa il va te trouver ! [media],"[NULL,NULL,NULL]",2
179,je t'ai trouvé ! [media],"[NULL,NULL,NULL]",1
179,je t'ai trouvé ! [media],"[NULL,NULL,NULL]",2
180,"hé t'es , t'es . allez on enlève le jean ? [media]","[NULL,NULL,NULL]",1
180,"hé t'es , t'es . allez on enlève le jean ? [media]","[NULL,NULL,NULL]",2
181,on enlève le jean mon bonhomme ? [media],"[NULL,NULL,NULL]",1
181,on enlève le jean mon bonhomme ? [media],"[NULL,NULL,NULL]",2
182,"attends doucement mon bonhomme , on enlève le jean ! [media]","[NULL,NULL,NULL]",1
182,"attends doucement mon bonhomme , on enlève le jean ! [media]","[NULL,NULL,NULL]",2
183,mais tu fais quoi là Adrien ? [media],"[NULL,NULL,NULL]",1
183,mais tu fais quoi là Adrien ? [media],"[NULL,NULL,NULL]",2
184,on enlève le jean Adrien ? [media],"[NULL,NULL,NULL]",1
184,on enlève le jean Adrien ? [media],"[NULL,NULL,NULL]",2
185,"ça passe , Adrien , si papa il t'attrape . [media]","[NULL,NULL,NULL]",1
185,"ça passe , Adrien , si papa il t'attrape . [media]","[NULL,NULL,NULL]",2
186,si je t'attrape on enlève le jean ! [media],"[NULL,NULL,NULL]",1
186,si je t'attrape on enlève le jean ! [media],"[NULL,NULL,NULL]",2
187,"allez viens , on enlève le jean , doucement mon bonhomme ! [media]","[NULL,NULL,NULL]",1
187,"allez viens , on enlève le jean , doucement mon bonhomme ! [media]","[NULL,NULL,NULL]",2
188,qu'est-ce qu' y a Adrien ? [media],"[NULL,NULL,NULL]",1
188,qu'est-ce qu' y a Adrien ? [media],"[NULL,NULL,NULL]",2
189,allez ! [media],"[NULL,NULL,NULL]",1
189,allez ! [media],"[NULL,NULL,NULL]",2
190,qu'est-ce tu fais ? [media],"[NULL,NULL,NULL]",1
190,qu'est-ce tu fais ? [media],"[NULL,NULL,NULL]",2
191,tu veux pas que j'enlève le jean ? [media],"[NULL,NULL,NULL]",1
191,tu veux pas que j'enlève le jean ? [media],"[NULL,NULL,NULL]",2
192,yyy maman ! [media],"[NULL,NULL,NULL]",1
192,yyy maman ! [media],"[NULL,NULL,NULL]",2
