ID,utterance,annotation,list-ID
99,\<None\> \<None\> \<None\> \<None\> . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
100,qu'est-ce que c'est ? [media],"[NULL,NULL,NULL]",1
100,qu'est-ce que c'est ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
101,c'est à moi ! [media],"[NULL,NULL,NULL]",1
101,c'est à moi ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
102,oui c'est à toi mais qu'est-ce que c'est comme playmobil ? [media],"[NULL,NULL,NULL]",1
102,oui c'est à toi mais qu'est-ce que c'est comme playmobil ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
103,c'est c'est le docteur des animaux . [media],"[NULL,NULL,NULL]",1
103,c'est c'est le docteur des animaux . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
104,ça s'appelle comment le docteur des animaux ? [media],"[NULL,NULL,NULL]",1
104,ça s'appelle comment le docteur des animaux ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
105,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
105,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
106,le \<trail off question\> [media],"[NULL,NULL,NULL]",1
106,le \<trail off question\> [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
107,le \<None\> \<trail off question\> [media],"[NULL,NULL,NULL]",1
107,le \<None\> \<trail off question\> [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
108,[quote] vé ... [media],"[NULL,NULL,NULL]",1
108,[quote] vé ... [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
109,[quote] ! [media],"[NULL,NULL,NULL]",1
109,[quote] ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
110,très bien ! [media],"[NULL,NULL,NULL]",1
110,très bien ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
111,et ça c'est une dent de dinosaure elle est très grosse alors \<None\> \<None\> c'est à un ... [media],"[NULL,NULL,NULL]",1
111,et ça c'est une dent de dinosaure elle est très grosse alors \<None\> \<None\> c'est à un ... [media],"[NULL,NULL,NULL]",2
112,[quote] T_Rex ! [media],"[NULL,NULL,NULL]",1
112,[quote] T_Rex ! [media],"[NULL,NULL,NULL]",2
113,oui ! [media],"[NULL,NULL,NULL]",1
113,oui ! [media],"[NULL,NULL,NULL]",2
114,et ça c'est c'est un tout petit bébé ... [media],"[NULL,NULL,NULL]",1
114,et ça c'est c'est un tout petit bébé ... [media],"[NULL,NULL,NULL]",2
115,[quote] dinosaure . [media],"[NULL,NULL,NULL]",1
115,[quote] dinosaure . [media],"[NULL,NULL,NULL]",2
116,0. . [media],"[NULL,NULL,NULL]",1
116,0. . [media],"[NULL,NULL,NULL]",2
117,[quote] 0. oui !,"[NULL,NULL,NULL]",1
117,[quote] 0. oui !,"[NULL,NULL,NULL]",2
118,la belle dent hein ! [media],"[NULL,NULL,NULL]",1
118,la belle dent hein ! [media],"[NULL,NULL,NULL]",2
119,tu crois que la petite souris elle est passée ? [media],"[NULL,NULL,NULL]",1
119,tu crois que la petite souris elle est passée ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
120,oui ! [media],"[NULL,NULL,NULL]",1
120,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
121,0. . [media],"[NULL,NULL,NULL]",1
121,0. . [media],"[PAR-Follow-up:other,NULL,NULL]",2
122,[quote] 0. .,"[NULL,NULL,NULL]",1
122,[quote] 0. .,"[NULL,NULL,NULL]",2
123,yyy un dinosaure yyy . [media],"[NULL,NULL,NULL]",1
123,yyy un dinosaure yyy . [media],"[NULL,NULL,NULL]",2
124,0. oui ! [media],"[NULL,NULL,NULL]",1
124,0. oui ! [media],"[NULL,NULL,NULL]",2
125,[quote] 0. c'est ça !,"[NULL,NULL,NULL]",1
125,[quote] 0. c'est ça !,"[NULL,NULL,NULL]",2
126,[quote] xxx .,"[NULL,NULL,NULL]",1
126,[quote] xxx .,"[NULL,NULL,NULL]",2
127,yyy yyy un yyy ... [media],"[NULL,NULL,NULL]",1
127,yyy yyy un yyy ... [media],"[NULL,NULL,NULL]",2
128,\<None\> \<None\> \<None\> ? [media],"[CHI-Initiation:Information-seeking:fact-based,NULL,NULL]",1
128,\<None\> \<None\> \<None\> ? [media],"[NULL,NULL,NULL]",2
129,euh je n sais pas peut-être un ptérodactyle ? [media],"[PAR-Response:Non-answer:interrogative,NULL,NULL]",1
129,euh je n sais pas peut-être un ptérodactyle ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
130,ouais c'est un ptérodactyle très grand . [media],"[CHI-Follow-up:Signal-agreement,CHI-Follow-up:Own-explanation,NULL]",1
130,ouais c'est un ptérodactyle très grand . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
131,doucement avec les pages . [media],"[NULL,NULL,NULL]",1
131,doucement avec les pages . [media],"[PAR-Follow-up:other,NULL,NULL]",2
132,ça c'est un bébé dinoracus ... [media],"[NULL,NULL,NULL]",1
132,ça c'est un bébé dinoracus ... [media],"[NULL,NULL,NULL]",2
133,hum ! [media],"[NULL,NULL,NULL]",1
133,hum ! [media],"[NULL,NULL,NULL]",2
134,[quote] et ça c'est une maman dinoracus . [media],"[NULL,NULL,NULL]",1
134,[quote] et ça c'est une maman dinoracus . [media],"[NULL,NULL,NULL]",2
135,ouais .,"[NULL,NULL,NULL]",1
135,ouais .,"[NULL,NULL,NULL]",2
136,0. . [media],"[NULL,NULL,NULL]",1
136,0. . [media],"[NULL,NULL,NULL]",2
137,[quote] oui super !,"[NULL,NULL,NULL]",1
137,[quote] oui super !,"[NULL,NULL,NULL]",2
138,hé dis moi la semaine dernière on est allés à la piscine ! [media],"[NULL,NULL,NULL]",1
138,hé dis moi la semaine dernière on est allés à la piscine ! [media],"[NULL,NULL,NULL]",2
139,ouais ! [media],"[NULL,NULL,NULL]",1
139,ouais ! [media],"[NULL,NULL,NULL]",2
140,qu'est-ce qu'on a fait à la piscine ? [media],"[NULL,NULL,NULL]",1
140,qu'est-ce qu'on a fait à la piscine ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
141,[quote] 0. .,"[NULL,NULL,NULL]",1
141,[quote] 0. .,"[NULL,NULL,NULL]",2
142,on a nagé ! [media],"[NULL,NULL,NULL]",1
142,on a nagé ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
143,c'est tout on n' a que nagé ? [media],"[NULL,NULL,NULL]",1
143,c'est tout on n' a que nagé ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
144,ouais ! [media],"[NULL,NULL,NULL]",1
144,ouais ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
145,une image qu est très bien . [media],"[NULL,NULL,NULL]",1
145,une image qu est très bien . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
146,ça c'est u \<interruption\> [media],"[NULL,NULL,NULL]",1
146,ça c'est u \<interruption\> [media],"[NULL,NULL,NULL]",2
147,[quote] est-ce que tu aimes bien aller à la piscine ?,"[NULL,NULL,NULL]",1
147,[quote] est-ce que tu aimes bien aller à la piscine ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
148,ça \<None\> \<None\> c'est un dinosaure ... [media],"[NULL,NULL,NULL]",1
148,ça \<None\> \<None\> c'est un dinosaure ... [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]",2
149,[quote] c'est un dinosaure avec ses petits ! [media],"[NULL,NULL,NULL]",1
149,[quote] c'est un dinosaure avec ses petits ! [media],"[NULL,NULL,NULL]",2
150,0. . [media],"[NULL,NULL,NULL]",1
150,0. . [media],"[NULL,NULL,NULL]",2
151,[quote] ah oui !,"[NULL,NULL,NULL]",1
151,[quote] ah oui !,"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
152,est-ce que tu aimes bien nager ? [media],"[NULL,NULL,NULL]",1
152,est-ce que tu aimes bien nager ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
153,ouais ! [media],"[NULL,NULL,NULL]",1
153,ouais ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
154,et ça c'est un diplodocus . [media],"[NULL,NULL,NULL]",1
154,et ça c'est un diplodocus . [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]",2
155,oui très bien ! [media],"[NULL,NULL,NULL]",1
155,oui très bien ! [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
156,[quote] 0. .,"[NULL,NULL,NULL]",1
156,[quote] 0. .,"[NULL,NULL,NULL]",2
157,où est-ce qu'on part demain ? [media],"[NULL,NULL,NULL]",1
157,où est-ce qu'on part demain ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
158,et ça c'est \<None\> \<None\> un dinosauracus . [media],"[NULL,NULL,NULL]",1
158,et ça c'est \<None\> \<None\> un dinosauracus . [media],"[CHI-Response:Non-answer:declarative,CHI-Response:Answer:non-verbal,NULL]",2
159,oui \<None\> où est-ce qu'on part demain Anaé ? [media],"[NULL,NULL,NULL]",1
159,oui \<None\> où est-ce qu'on part demain Anaé ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ]",2
160,[quote] yyy .,"[NULL,NULL,NULL]",1
160,[quote] yyy .,"[NULL,NULL,NULL]",2
161,bah ! [media],"[NULL,NULL,NULL]",1
161,bah ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
162,on va où demain ? [media],"[NULL,NULL,NULL]",1
162,on va où demain ? [media],"[PAR-Follow-up:Re-ask-initial-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
163,à Lacanau ! [media],"[NULL,NULL,NULL]",1
163,à Lacanau ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
164,qu'est-ce qu'on va faire à Lacanau ? [media],"[NULL,NULL,NULL]",1
164,qu'est-ce qu'on va faire à Lacanau ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
165,bah on va nager \<None\> \<None\> et et et faire des châteaux de sable . [media],"[NULL,NULL,NULL]",1
165,bah on va nager \<None\> \<None\> et et et faire des châteaux de sable . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
166,où ça ? [media],"[NULL,NULL,NULL]",1
166,où ça ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
167,\<None\> \<None\> \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
167,\<None\> \<None\> \<None\> \<None\> ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
168,mais il y a quoi à Lacanau ? [media],"[NULL,NULL,NULL]",1
168,mais il y a quoi à Lacanau ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
169,il y a de la mer ! [media],"[NULL,NULL,NULL]",1
169,il y a de la mer ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
170,ah bon ? [media],"[NULL,NULL,NULL]",1
170,ah bon ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
171,oui \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",1
171,oui \<None\> \<None\> ! [media],"[NULL,NULL,NULL]",2
172,et puis quoi d' autre ? [media],"[NULL,NULL,NULL]",1
172,et puis quoi d' autre ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
173,du sable ! [media],"[NULL,NULL,NULL]",1
173,du sable ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
174,ouais . et puis ? [media],"[NULL,NULL,NULL]",1
174,ouais . et puis ? [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
175,euh des os . [media],"[NULL,NULL,NULL]",1
175,euh des os . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
176,des os ? [media],"[NULL,NULL,NULL]",1
176,des os ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
177,des os de sable . [media],"[NULL,NULL,NULL]",1
177,des os de sable . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
178,yyy un bébé . [media],"[NULL,NULL,NULL]",1
178,yyy un bébé . [media],"[NULL,NULL,NULL]",2
179,[quote] et où est-ce qu'on va nager des fois aussi ?,"[NULL,NULL,NULL]",1
179,[quote] et où est-ce qu'on va nager des fois aussi ?,"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
180,[quote] mais euh ! [media],"[NULL,NULL,NULL]",1
180,[quote] mais euh ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
181,[quote] oh pardon pardon .,"[NULL,NULL,NULL]",1
181,[quote] oh pardon pardon .,"[PAR-Follow-up:other,NULL,NULL]",2
