ID,utterance,annotation,list-ID
25,[quote] parce que dans la règle du jeu ... [media],"[NULL,NULL,NULL]",1
25,[quote] parce que dans la règle du jeu ... [media],"[NULL,NULL,NULL]",2
26,[quote] il faut faire des p paquets . [media],"[NULL,NULL,NULL]",1
26,[quote] il faut faire des p paquets . [media],"[NULL,NULL,NULL]",2
27,alors xxx ... [media],"[NULL,NULL,NULL]",1
27,alors xxx ... [media],"[NULL,NULL,NULL]",2
28,par couleur . [media],"[NULL,NULL,NULL]",1
28,par couleur . [media],"[NULL,NULL,NULL]",2
29,tu veux que je t'aide ou pas ? [media],"[NULL,NULL,NULL]",1
29,tu veux que je t'aide ou pas ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
30,euh bah tu peux le faire parce que comme ça ça ira beaucoup plus vite . [media],"[NULL,NULL,NULL]",1
30,euh bah tu peux le faire parce que comme ça ça ira beaucoup plus vite . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
31,okay . [media],"[NULL,NULL,NULL]",1
31,okay . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
32,moi je m'occupe des un d'accord ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]",1
32,moi je m'occupe des un d'accord ? [media],"[NULL,NULL,NULL]",2
33,hum hum . [media],"[NULL,NULL,NULL]",1
33,hum hum . [media],"[NULL,NULL,NULL]",2
34,si t en trouves tu me les donnes .,"[NULL,NULL,NULL]",1
34,si t en trouves tu me les donnes .,"[NULL,NULL,NULL]",2
35,moi je fais un paquet de deux . [media],"[NULL,NULL,NULL]",1
35,moi je fais un paquet de deux . [media],"[NULL,NULL,NULL]",2
36,0. . [media],"[NULL,NULL,NULL]",1
36,0. . [media],"[NULL,NULL,NULL]",2
37,tiens tu expliques à Martine ? [media],"[NULL,NULL,NULL]",1
37,tiens tu expliques à Martine ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
38,en fait le but du jeu ... [media],"[NULL,NULL,NULL]",1
38,en fait le but du jeu ... [media],"[NULL,NULL,NULL]",2
39,[quote] c'est de de prendre en premier un un ... [media],"[NULL,NULL,NULL]",1
39,[quote] c'est de de prendre en premier un un ... [media],"[NULL,NULL,NULL]",2
40,[quote] après un deux ... [media],"[NULL,NULL,NULL]",1
40,[quote] après un deux ... [media],"[NULL,NULL,NULL]",2
41,[quote] après un trois ... [media],"[NULL,NULL,NULL]",1
41,[quote] après un trois ... [media],"[NULL,NULL,NULL]",2
42,[quote] et en fait après ... [media],"[NULL,NULL,NULL]",1
42,[quote] et en fait après ... [media],"[NULL,NULL,NULL]",2
43,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",1
43,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",2
44,[quote] il faut les retourner ... [media],"[NULL,NULL,NULL]",1
44,[quote] il faut les retourner ... [media],"[NULL,NULL,NULL]",2
45,[quote] et après ... [media],"[NULL,NULL,NULL]",1
45,[quote] et après ... [media],"[NULL,NULL,NULL]",2
46,[quote] on doit ... [media],"[NULL,NULL,NULL]",1
46,[quote] on doit ... [media],"[NULL,NULL,NULL]",2
47,on \<self interruption\> [media],"[NULL,NULL,NULL]",1
47,on \<self interruption\> [media],"[NULL,NULL,NULL]",2
48,euh tiens !,"[NULL,NULL,NULL]",1
48,euh tiens !,"[NULL,NULL,NULL]",2
49,ah merci ! [media],"[NULL,NULL,NULL]",1
49,ah merci ! [media],"[NULL,NULL,NULL]",2
50,moi je fais les trois . [media],"[NULL,NULL,NULL]",1
50,moi je fais les trois . [media],"[NULL,NULL,NULL]",2
51,[quote] maint . [media],"[NULL,NULL,NULL]",1
51,[quote] maint . [media],"[NULL,NULL,NULL]",2
52,hum hum . [media],"[NULL,NULL,NULL]",1
52,hum hum . [media],"[NULL,NULL,NULL]",2
53,et euh en fait après ... [media],"[NULL,NULL,NULL]",1
53,et euh en fait après ... [media],"[NULL,NULL,NULL]",2
54,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",1
54,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",2
55,[quote] il faut faire des phrases ... [media],"[NULL,NULL,NULL]",1
55,[quote] il faut faire des phrases ... [media],"[NULL,NULL,NULL]",2
56,[quote] et ce-qui est rigolo ... [media],"[NULL,NULL,NULL]",1
56,[quote] et ce-qui est rigolo ... [media],"[NULL,NULL,NULL]",2
57,[quote] c'est que hum ... [media],"[NULL,NULL,NULL]",1
57,[quote] c'est que hum ... [media],"[NULL,NULL,NULL]",2
58,tu vois je donne un exemple ...,"[NULL,NULL,NULL]",1
58,tu vois je donne un exemple ...,"[NULL,NULL,NULL]",2
59,hum hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
59,hum hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
60,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
60,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",2
61,0. . [media],"[NULL,NULL,NULL]",1
61,0. . [media],"[NULL,NULL,NULL]",2
62,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",1
62,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",2
63,0. . [media],"[NULL,NULL,NULL]",1
63,0. . [media],"[NULL,NULL,NULL]",2
64,[quote] 0. .,"[NULL,NULL,NULL]",1
64,[quote] 0. .,"[NULL,NULL,NULL]",2
65,[quote] 0. .,"[NULL,NULL,NULL]",1
65,[quote] 0. .,"[NULL,NULL,NULL]",2
66,repeint des saucisses ! [media],"[NULL,NULL,NULL]",1
66,repeint des saucisses ! [media],"[NULL,NULL,NULL]",2
67,hum \<None\> . [media],"[NULL,NULL,NULL]",1
67,hum \<None\> . [media],"[NULL,NULL,NULL]",2
68,0. .,"[NULL,NULL,NULL]",1
68,0. .,"[NULL,NULL,NULL]",2
69,et il y a des trucs un peu étranges ...,"[NULL,NULL,NULL]",1
69,et il y a des trucs un peu étranges ...,"[NULL,NULL,NULL]",2
70,[quote] xxx .,"[NULL,NULL,NULL]",1
70,[quote] xxx .,"[NULL,NULL,NULL]",2
71,pourquoi y il y a des choses écrites derrière les cartes c'est ça ? [media],"[NULL,NULL,NULL]",1
71,pourquoi y il y a des choses écrites derrière les cartes c'est ça ? [media],"[NULL,NULL,NULL]",2
72,[quote] parfois c'est parfois c'est \<interruption\>,"[NULL,NULL,NULL]",1
72,[quote] parfois c'est parfois c'est \<interruption\>,"[NULL,NULL,NULL]",2
73,[quote] 0. .,"[NULL,NULL,NULL]",1
73,[quote] 0. .,"[NULL,NULL,NULL]",2
74,ouais . [media],"[NULL,NULL,NULL]",1
74,ouais . [media],"[NULL,NULL,NULL]",2
75,même que une fois j'ai fait \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
75,même que une fois j'ai fait \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
76,0. ah et ça fait des phrases rigolotes ! [media],"[NULL,NULL,NULL]",1
76,0. ah et ça fait des phrases rigolotes ! [media],"[NULL,NULL,NULL]",2
77,[quote] 0. .,"[NULL,NULL,NULL]",1
77,[quote] 0. .,"[NULL,NULL,NULL]",2
78,[quote] 0. .,"[NULL,NULL,NULL]",1
78,[quote] 0. .,"[NULL,NULL,NULL]",2
79,ouais c'est du genre Cadavre_Exquis euh \<None\> ... [media],"[NULL,NULL,NULL]",1
79,ouais c'est du genre Cadavre_Exquis euh \<None\> ... [media],"[NULL,NULL,NULL]",2
80,alors on joue à deux ? [media],"[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]",1
80,alors on joue à deux ? [media],"[NULL,NULL,NULL]",2
81,ouais c'est toi qui fais la première phrase ?,"[NULL,NULL,NULL]",1
81,ouais c'est toi qui fais la première phrase ?,"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
82,comment s'appelle ce jeu ? [media],"[NULL,NULL,NULL]",1
82,comment s'appelle ce jeu ? [media],"[NULL,NULL,NULL]",2
83,je sais pas . tu sais elle est abonnée à ... [media],"[NULL,NULL,NULL]",1
83,je sais pas . tu sais elle est abonnée à ... [media],"[NULL,NULL,NULL]",2
84,[quote] Pirouette ... [media],"[NULL,NULL,NULL]",1
84,[quote] Pirouette ... [media],"[NULL,NULL,NULL]",2
85,[quote] c'est un mensuel ... [media],"[NULL,NULL,NULL]",1
85,[quote] c'est un mensuel ... [media],"[NULL,NULL,NULL]",2
86,[quote] et y avait ça à découper donc c'est elle qui a découpé toutes les p cartes . [media],"[NULL,NULL,NULL]",1
86,[quote] et y avait ça à découper donc c'est elle qui a découpé toutes les p cartes . [media],"[NULL,NULL,NULL]",2
87,ah ! [media],"[NULL,NULL,NULL]",1
87,ah ! [media],"[NULL,NULL,NULL]",2
88,0. . [media],"[NULL,NULL,NULL]",1
88,0. . [media],"[NULL,NULL,NULL]",2
89,oh !,"[NULL,NULL,NULL]",1
89,oh !,"[NULL,NULL,NULL]",2
90,qu'est-ce qu' y a écrit \<None\> ? [media],"[NULL,NULL,NULL]",1
90,qu'est-ce qu' y a écrit \<None\> ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
91,\<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
91,\<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
92,[quote] \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
92,[quote] \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
93,oh hé ben ! [media],"[NULL,NULL,NULL]",1
93,oh hé ben ! [media],"[NULL,NULL,NULL]",2
94,[quote] oh \<None\> .,"[NULL,NULL,NULL]",1
94,[quote] oh \<None\> .,"[PAR-Follow-up:other,NULL,NULL]",2
95,[quote] 0. .,"[NULL,NULL,NULL]",1
95,[quote] 0. .,"[NULL,NULL,NULL]",2
96,à moi ! [media],"[NULL,NULL,NULL]",1
96,à moi ! [media],"[NULL,NULL,NULL]",2
97,[quote] 0. .,"[NULL,NULL,NULL]",1
97,[quote] 0. .,"[NULL,NULL,NULL]",2
98,là je prends un un . [media],"[NULL,NULL,NULL]",1
98,là je prends un un . [media],"[NULL,NULL,NULL]",2
99,[quote] 0. .,"[NULL,NULL,NULL]",1
99,[quote] 0. .,"[NULL,NULL,NULL]",2
100,le loup \<None\> ... [media],"[NULL,NULL,NULL]",1
100,le loup \<None\> ... [media],"[NULL,NULL,NULL]",2
101,[quote] 0. .,"[NULL,NULL,NULL]",1
101,[quote] 0. .,"[NULL,NULL,NULL]",2
102,Mad t arrives à lire les verbes ? [media],"[NULL,NULL,NULL]",1
102,Mad t arrives à lire les verbes ? [media],"[NULL,NULL,NULL]",2
103,le repeint \<None\> ? [media],"[NULL,NULL,NULL]",1
103,le repeint \<None\> ? [media],"[NULL,NULL,NULL]",2
104,[quote] oui yyy \<interruption\>,"[NULL,NULL,NULL]",1
104,[quote] oui yyy \<interruption\>,"[NULL,NULL,NULL]",2
105,[quote] parce qu'on l'avait déjà vu . mais elle l'a r en_tout_cas .,"[NULL,NULL,NULL]",1
105,[quote] parce qu'on l'avait déjà vu . mais elle l'a r en_tout_cas .,"[NULL,NULL,NULL]",2
106,j'ai \<None\> \<None\> moi ce-que j'ai fait c'est ... [media],"[NULL,NULL,NULL]",1
106,j'ai \<None\> \<None\> moi ce-que j'ai fait c'est ... [media],"[NULL,NULL,NULL]",2
107,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
107,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
108,0. . [media],"[NULL,NULL,NULL]",1
108,0. . [media],"[NULL,NULL,NULL]",2
109,0. .,"[NULL,NULL,NULL]",1
109,0. .,"[NULL,NULL,NULL]",2
110,[quote] et moi je fais ...,"[NULL,NULL,NULL]",1
110,[quote] et moi je fais ...,"[NULL,NULL,NULL]",2
111,[quote] le loup vole des saucisses \<None\> . [media],"[NULL,NULL,NULL]",1
111,[quote] le loup vole des saucisses \<None\> . [media],"[NULL,NULL,NULL]",2
112,ah . il avait faim . y avait plus d' animal vivant ... [media],"[NULL,NULL,NULL]",1
112,ah . il avait faim . y avait plus d' animal vivant ... [media],"[NULL,NULL,NULL]",2
113,[quote] 0. .,"[NULL,NULL,NULL]",1
113,[quote] 0. .,"[NULL,NULL,NULL]",2
114,avant avant on avait fait ... [media],"[NULL,NULL,NULL]",1
114,avant avant on avait fait ... [media],"[NULL,NULL,NULL]",2
115,[quote] le le cheva \<interruption\> [media],"[NULL,NULL,NULL]",1
115,[quote] le le cheva \<interruption\> [media],"[NULL,NULL,NULL]",2
116,[quote] bon à tout_à_l'heure !,"[NULL,NULL,NULL]",1
116,[quote] bon à tout_à_l'heure !,"[NULL,NULL,NULL]",2
117,[quote] à tout_à_l'heure !,"[NULL,NULL,NULL]",1
117,[quote] à tout_à_l'heure !,"[NULL,NULL,NULL]",2
118,avant au_lieu c'était pas ça c'était ... [media],"[NULL,NULL,NULL]",1
118,avant au_lieu c'était pas ça c'était ... [media],"[NULL,NULL,NULL]",2
119,[quote] \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
119,[quote] \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",2
120,[quote] \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
120,[quote] \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
121,oui \<None\> . [media],"[NULL,NULL,NULL]",1
121,oui \<None\> . [media],"[NULL,NULL,NULL]",2
122,[quote] 0. .,"[NULL,NULL,NULL]",1
122,[quote] 0. .,"[NULL,NULL,NULL]",2
123,allez à toi !,"[NULL,NULL,NULL]",1
123,allez à toi !,"[NULL,NULL,NULL]",2
124,à moi . [media],"[NULL,NULL,NULL]",1
124,à moi . [media],"[NULL,NULL,NULL]",2
125,alors ...,"[NULL,NULL,NULL]",1
125,alors ...,"[NULL,NULL,NULL]",2
126,c'est toujours ça hop ... [media],"[NULL,NULL,NULL]",1
126,c'est toujours ça hop ... [media],"[NULL,NULL,NULL]",2
127,ah ! [media],"[NULL,NULL,NULL]",1
127,ah ! [media],"[NULL,NULL,NULL]",2
128,0. . [media],"[NULL,NULL,NULL]",1
128,0. . [media],"[NULL,NULL,NULL]",2
129,[quote] 0. .,"[NULL,NULL,NULL]",1
129,[quote] 0. .,"[NULL,NULL,NULL]",2
130,alors ... [media],"[NULL,NULL,NULL]",1
130,alors ... [media],"[NULL,NULL,NULL]",2
131,[quote] alors ?,"[NULL,NULL,NULL]",1
131,[quote] alors ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
132,[quote] \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
132,[quote] \<None\> \<None\> \<None\> \<None\> ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
133,mais sinon là je sais pas très bien parce que ... [media],"[NULL,NULL,NULL]",1
133,mais sinon là je sais pas très bien parce que ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
134,oui on l'a pas vu celui-là . [media],"[NULL,NULL,NULL]",1
134,oui on l'a pas vu celui-là . [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]",2
135,a i ça fait ai donc ça fait f ... [media],"[NULL,NULL,NULL]",1
135,a i ça fait ai donc ça fait f ... [media],"[NULL,NULL,NULL]",2
136,[quote] fait ... [media],"[NULL,NULL,NULL]",1
136,[quote] fait ... [media],"[NULL,NULL,NULL]",2
137,[quote] yyy ... [media],"[NULL,NULL,NULL]",1
137,[quote] yyy ... [media],"[NULL,NULL,NULL]",2
138,non le t on le dit pas . [media],"[NULL,NULL,NULL]",1
138,non le t on le dit pas . [media],"[NULL,NULL,NULL]",2
139,yyy ... [media],"[NULL,NULL,NULL]",1
139,yyy ... [media],"[NULL,NULL,NULL]",2
140,[quote] fait yyy ...,"[NULL,NULL,NULL]",1
140,[quote] fait yyy ...,"[NULL,NULL,NULL]",2
141,yyy ...,"[NULL,NULL,NULL]",1
141,yyy ...,"[NULL,NULL,NULL]",2
142,pourquoi tu dis i ? [media],"[NULL,NULL,NULL]",1
142,pourquoi tu dis i ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
143,bah oui parce que regarde ...,"[NULL,NULL,NULL]",1
143,bah oui parce que regarde ...,"[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2
144,0. . [media],"[NULL,NULL,NULL]",1
144,0. . [media],"[NULL,NULL,NULL]",2
145,ah oui non a i ça fait ai .,"[NULL,NULL,NULL]",1
145,ah oui non a i ça fait ai .,"[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Add-info,NULL]",2
146,hum . [media],"[NULL,NULL,NULL]",1
146,hum . [media],"[NULL,NULL,NULL]",2
147,[quote] donc fait \<None\> le t on le prononce pas ...,"[NULL,NULL,NULL]",1
147,[quote] donc fait \<None\> le t on le prononce pas ...,"[NULL,NULL,NULL]",2
148,donc tu vois ce mot là ça c'est fait \<None\> . [media],"[NULL,NULL,NULL]",1
148,donc tu vois ce mot là ça c'est fait \<None\> . [media],"[NULL,NULL,NULL]",2
149,[quote] fait ...,"[NULL,NULL,NULL]",1
149,[quote] fait ...,"[NULL,NULL,NULL]",2
150,sé ... [media],"[NULL,NULL,NULL]",1
150,sé ... [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
151,[quote] yyy ... [media],"[NULL,NULL,NULL]",1
151,[quote] yyy ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
152,c h tu te souviens ce-que ça fait ? [media],"[NULL,NULL,NULL]",1
152,c h tu te souviens ce-que ça fait ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
153,[quote] yyy ...,"[NULL,NULL,NULL]",1
153,[quote] yyy ...,"[NULL,NULL,NULL]",2
154,euh non . [media],"[NULL,NULL,NULL]",1
154,euh non . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
155,ch . [media],"[NULL,NULL,NULL]",1
155,ch . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
156,yyy . [media],"[NULL,NULL,NULL]",1
156,yyy . [media],"[NULL,NULL,NULL]",2
157,fait sécher ... [media],"[NULL,NULL,NULL]",1
157,fait sécher ... [media],"[NULL,NULL,NULL]",2
158,[quote] des ...,"[NULL,NULL,NULL]",1
158,[quote] des ...,"[NULL,NULL,NULL]",2
159,[quote] trois ... [media],"[NULL,NULL,NULL]",1
159,[quote] trois ... [media],"[NULL,NULL,NULL]",2
160,[quote] [quote] trois ...,"[NULL,NULL,NULL]",1
160,[quote] [quote] trois ...,"[NULL,NULL,NULL]",2
161,[quote] petits cochons . [media],"[NULL,NULL,NULL]",1
161,[quote] petits cochons . [media],"[NULL,NULL,NULL]",2
162,le chevalier fait sécher trois petits cochons \<None\> .,"[NULL,NULL,NULL]",1
162,le chevalier fait sécher trois petits cochons \<None\> .,"[NULL,NULL,NULL]",2
163,0. . [media],"[NULL,NULL,NULL]",1
163,0. . [media],"[NULL,NULL,NULL]",2
164,[quote] 0. bah il voudrait du jambon peut-être .,"[NULL,NULL,NULL]",1
164,[quote] 0. bah il voudrait du jambon peut-être .,"[NULL,NULL,NULL]",2
165,bah oui . [media],"[NULL,NULL,NULL]",1
165,bah oui . [media],"[NULL,NULL,NULL]",2
166,0. . [media],"[NULL,NULL,NULL]",1
166,0. . [media],"[NULL,NULL,NULL]",2
167,[quote] alors à moi .,"[NULL,NULL,NULL]",1
167,[quote] alors à moi .,"[NULL,NULL,NULL]",2
168,le renard \<None\> ... [media],"[NULL,NULL,NULL]",1
168,le renard \<None\> ... [media],"[NULL,NULL,NULL]",2
169,[quote] embrasse \<None\> oh ! [media],"[NULL,NULL,NULL]",1
169,[quote] embrasse \<None\> oh ! [media],"[NULL,NULL,NULL]",2
170,[quote] moi j'ai pas assez de place parce que \<interruption\>,"[NULL,NULL,NULL]",1
170,[quote] moi j'ai pas assez de place parce que \<interruption\>,"[NULL,NULL,NULL]",2
171,le renard embrasse \<None\> ... [media],"[NULL,NULL,NULL]",1
171,le renard embrasse \<None\> ... [media],"[NULL,NULL,NULL]",2
172,[quote] une poule ! [media],"[NULL,NULL,NULL]",1
172,[quote] une poule ! [media],"[NULL,NULL,NULL]",2
173,[quote] un camembert \<None\> www \<None\> . [media],"[NULL,NULL,NULL]",1
173,[quote] un camembert \<None\> www \<None\> . [media],"[NULL,NULL,NULL]",2
174,[quote] 0. .,"[NULL,NULL,NULL]",1
174,[quote] 0. .,"[NULL,NULL,NULL]",2
175,[quote] 0. .,"[NULL,NULL,NULL]",1
175,[quote] 0. .,"[NULL,NULL,NULL]",2
176,0. . [media],"[NULL,NULL,NULL]",1
176,0. . [media],"[NULL,NULL,NULL]",2
177,[quote] 0. c'est vrai que ça aime beaucoup les camemberts le ren les renards .,"[NULL,NULL,NULL]",1
177,[quote] 0. c'est vrai que ça aime beaucoup les camemberts le ren les renards .,"[NULL,NULL,NULL]",2
178,tu connais la l'histoire du du corbeau et du renard ? [media],"[NULL,NULL,NULL]",1
178,tu connais la l'histoire du du corbeau et du renard ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
179,[quote] ah oui !,"[NULL,NULL,NULL]",1
179,[quote] ah oui !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
180,oui . [media],"[NULL,NULL,NULL]",1
180,oui . [media],"[NULL,NULL,NULL]",2
181,et qu'est-ce qu'il s passe ? [media],"[NULL,NULL,NULL]",1
181,et qu'est-ce qu'il s passe ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
182,bon alors à moi . [media],"[NULL,NULL,NULL]",1
182,bon alors à moi . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
183,tu te rappelles ? [media],"[NULL,NULL,NULL]",1
183,tu te rappelles ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
184,un corbeau sur un arbre perché tenait en son bec un fromage \<None\> . [media],"[NULL,NULL,NULL]",1
184,un corbeau sur un arbre perché tenait en son bec un fromage \<None\> . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
185,hop ! [media],"[NULL,NULL,NULL]",1
185,hop ! [media],"[NULL,NULL,NULL]",2
186,0. . [media],"[NULL,NULL,NULL]",1
186,0. . [media],"[NULL,NULL,NULL]",2
187,0. .,"[NULL,NULL,NULL]",1
187,0. .,"[NULL,NULL,NULL]",2
188,0. . [media],"[NULL,NULL,NULL]",1
188,0. . [media],"[NULL,NULL,NULL]",2
189,[quote] \<None\> \<None\> \<None\> ...,"[NULL,NULL,NULL]",1
189,[quote] \<None\> \<None\> \<None\> ...,"[NULL,NULL,NULL]",2
190,ah le mot il le mot il est simple tu vas réussir à le lire . [media],"[NULL,NULL,NULL]",1
190,ah le mot il le mot il est simple tu vas réussir à le lire . [media],"[NULL,NULL,NULL]",2
191,le mot au milieu là . [media],"[NULL,NULL,NULL]",1
191,le mot au milieu là . [media],"[NULL,NULL,NULL]",2
192,lave ... [media],"[NULL,NULL,NULL]",1
192,lave ... [media],"[NULL,NULL,NULL]",2
193,lave \<None\> ... [media],"[NULL,NULL,NULL]",1
193,lave \<None\> ... [media],"[NULL,NULL,NULL]",2
194,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
194,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
195,ah \<None\> www \<None\> ! [media],"[NULL,NULL,NULL]",1
195,ah \<None\> www \<None\> ! [media],"[NULL,NULL,NULL]",2
196,[quote] 0. .,"[NULL,NULL,NULL]",1
196,[quote] 0. .,"[NULL,NULL,NULL]",2
197,[quote] qui va s transformer en prince ! [media],"[NULL,NULL,NULL]",1
197,[quote] qui va s transformer en prince ! [media],"[NULL,NULL,NULL]",2
198,[quote] 0. .,"[NULL,NULL,NULL]",1
198,[quote] 0. .,"[NULL,NULL,NULL]",2
199,0. . [media],"[NULL,NULL,NULL]",1
199,0. . [media],"[NULL,NULL,NULL]",2
200,hé dis_donc ...,"[NULL,NULL,NULL]",1
200,hé dis_donc ...,"[NULL,NULL,NULL]",2
201,tu sais lire déjà ! [media],"[NULL,NULL,NULL]",1
201,tu sais lire déjà ! [media],"[NULL,NULL,NULL]",2
202,[quote] un peu . [media],"[NULL,NULL,NULL]",1
202,[quote] un peu . [media],"[NULL,NULL,NULL]",2
203,[quote] ouais .,"[NULL,NULL,NULL]",1
203,[quote] ouais .,"[NULL,NULL,NULL]",2
204,c'est bien ! [media],"[NULL,NULL,NULL]",1
204,c'est bien ! [media],"[NULL,NULL,NULL]",2
205,[quote] yyy \<interruption\>,"[NULL,NULL,NULL]",1
205,[quote] yyy \<interruption\>,"[NULL,NULL,NULL]",2
