ID,Speaker,utterance,annotation,list-ID
35,MOT,tu le remets ? [media],"[NULL,NULL,NULL]",1
35,MOT,tu le remets ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
36,INV,remets-le ! [media],"[NULL,NULL,NULL]",1
36,INV,remets-le ! [media],"[NULL,NULL,NULL]",2
37,MOT,"ça c'est pour le micro , tiens , tu refais ton petit train ? [media]","[NULL,NULL,NULL]",1
37,MOT,"ça c'est pour le micro , tiens , tu refais ton petit train ? [media]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
38,MOT,tiens regarde là il y a un petit wagon . [media],"[NULL,NULL,NULL]",1
38,MOT,tiens regarde là il y a un petit wagon . [media],"[NULL,NULL,NULL]",2
39,MOT,"là il y en a un là , il y en a un là , il y a le train , tiens tu les accroches tous ? [media]","[NULL,NULL,NULL]",1
39,MOT,"là il y en a un là , il y en a un là , il y a le train , tiens tu les accroches tous ? [media]","[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
40,MOT,attends . [media],"[NULL,NULL,NULL]",1
40,MOT,attends . [media],"[NULL,NULL,NULL]",2
41,MOT,xxx . [media],"[NULL,NULL,NULL]",1
41,MOT,xxx . [media],"[NULL,NULL,NULL]",2
42,MOT,montre à Naomi comment il marche le petit train ! [media],"[NULL,NULL,NULL]",1
42,MOT,montre à Naomi comment il marche le petit train ! [media],"[NULL,NULL,NULL]",2
43,CHI,www . [media],"[NULL,NULL,NULL]",1
43,CHI,www . [media],"[NULL,NULL,NULL]",2
44,CHI,x s'ouvre pas ! [media],"[NULL,NULL,NULL]",1
44,CHI,x s'ouvre pas ! [media],"[NULL,NULL,NULL]",2
45,INV,t'y arrives pas ? [media],"[NULL,NULL,NULL]",1
45,INV,t'y arrives pas ? [media],"[NULL,NULL,NULL]",2
46,CHI,non ! [media],"[NULL,NULL,NULL]",1
46,CHI,non ! [media],"[NULL,NULL,NULL]",2
47,INV,ben montre-moi où il est ! [media],"[NULL,NULL,NULL]",1
47,INV,ben montre-moi où il est ! [media],"[NULL,NULL,NULL]",2
48,INV,"vas_y comment on fait , comment on fait , ça tu le mets où , tu le mets là ? [media]","[NULL,NULL,NULL]",1
48,INV,"vas_y comment on fait , comment on fait , ça tu le mets où , tu le mets là ? [media]","[NULL,NULL,NULL]",2
49,CHI,là ! [media],"[NULL,NULL,NULL]",1
49,CHI,là ! [media],"[NULL,NULL,NULL]",2
50,CHI,derrière ! [media],"[NULL,NULL,NULL]",1
50,CHI,derrière ! [media],"[NULL,NULL,NULL]",2
51,INV,hop ! [media],"[NULL,NULL,NULL]",1
51,INV,hop ! [media],"[NULL,NULL,NULL]",2
52,INV,faut appuyer ! [media],"[NULL,NULL,NULL]",1
52,INV,faut appuyer ! [media],"[NULL,NULL,NULL]",2
53,INV,"hop , bravo ! [media]","[NULL,NULL,NULL]",1
53,INV,"hop , bravo ! [media]","[NULL,NULL,NULL]",2
54,INV,"hop , vas_y ! [media]","[NULL,NULL,NULL]",1
54,INV,"hop , vas_y ! [media]","[NULL,NULL,NULL]",2
55,INV,hop ! [media],"[NULL,NULL,NULL]",1
55,INV,hop ! [media],"[NULL,NULL,NULL]",2
56,CHI,xxx . [media],"[NULL,NULL,NULL]",1
56,CHI,xxx . [media],"[NULL,NULL,NULL]",2
57,INV,ah ! [media],"[NULL,NULL,NULL]",1
57,INV,ah ! [media],"[NULL,NULL,NULL]",2
58,MOT,xxx . [media],"[NULL,NULL,NULL]",1
58,MOT,xxx . [media],"[NULL,NULL,NULL]",2
59,CHI,oh non ! [media],"[NULL,NULL,NULL]",1
59,CHI,oh non ! [media],"[NULL,NULL,NULL]",2
60,CHI,c'est cassé en plus ! [media],"[NULL,NULL,NULL]",1
60,CHI,c'est cassé en plus ! [media],"[NULL,NULL,NULL]",2
61,INV,c'est cassé en plus ? [media],"[NULL,NULL,NULL]",1
61,INV,c'est cassé en plus ? [media],"[NULL,NULL,NULL]",2
62,CHI,oui ! [media],"[NULL,NULL,NULL]",1
62,CHI,oui ! [media],"[NULL,NULL,NULL]",2
63,INV,pourquoi ? [media],"[NULL,NULL,NULL]",1
63,INV,pourquoi ? [media],"[NULL,NULL,NULL]",2
64,CHI,ça a tourné à gauche ! [media],"[NULL,NULL,NULL]",1
64,CHI,ça a tourné à gauche ! [media],"[NULL,NULL,NULL]",2
65,CHI,et oui ! [media],"[NULL,NULL,NULL]",1
65,CHI,et oui ! [media],"[NULL,NULL,NULL]",2
66,INV,tu veux que je le mette ? [media],"[NULL,NULL,NULL]",1
66,INV,tu veux que je le mette ? [media],"[NULL,NULL,NULL]",2
67,CHI,là ! [media],"[NULL,NULL,NULL]",1
67,CHI,là ! [media],"[NULL,NULL,NULL]",2
68,INV,où ça ? [media],"[NULL,NULL,NULL]",1
68,INV,où ça ? [media],"[NULL,NULL,NULL]",2
69,CHI,derrière ! [media],"[NULL,NULL,NULL]",1
69,CHI,derrière ! [media],"[NULL,NULL,NULL]",2
70,INV,derrière ? [media],"[NULL,NULL,NULL]",1
70,INV,derrière ? [media],"[NULL,NULL,NULL]",2
71,CHI,yyy . [media],"[NULL,NULL,NULL]",1
71,CHI,yyy . [media],"[NULL,NULL,NULL]",2
72,INV,là comme ça ? [media],"[NULL,NULL,NULL]",1
72,INV,là comme ça ? [media],"[NULL,NULL,NULL]",2
73,CHI,yyy . [media],"[NULL,NULL,NULL]",1
73,CHI,yyy . [media],"[NULL,NULL,NULL]",2
74,INV,c'est dur hein . [media],"[NULL,NULL,NULL]",1
74,INV,c'est dur hein . [media],"[NULL,NULL,NULL]",2
75,CHI,www . [media],"[NULL,NULL,NULL]",1
75,CHI,www . [media],"[NULL,NULL,NULL]",2
76,CHI,www . [media],"[NULL,NULL,NULL]",1
76,CHI,www . [media],"[NULL,NULL,NULL]",2
77,CHI,www . [media],"[NULL,NULL,NULL]",1
77,CHI,www . [media],"[NULL,NULL,NULL]",2
78,INV,il est où papa ? [media],"[NULL,NULL,NULL]",1
78,INV,il est où papa ? [media],"[NULL,NULL,NULL]",2
79,CHI,euh je sais pas ! [media],"[NULL,NULL,NULL]",1
79,CHI,euh je sais pas ! [media],"[NULL,NULL,NULL]",2
80,CHI,attends ! [media],"[NULL,NULL,NULL]",1
80,CHI,attends ! [media],"[NULL,NULL,NULL]",2
81,CHI,il est là ! [media],"[NULL,NULL,NULL]",1
81,CHI,il est là ! [media],"[NULL,NULL,NULL]",2
82,FAT,qu'est-ce tu dis Adrien ? [media],"[NULL,NULL,NULL]",1
82,FAT,qu'est-ce tu dis Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
83,CHI,allez allez yyy yyy . [media],"[NULL,NULL,NULL]",1
83,CHI,allez allez yyy yyy . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
84,FAT,de quoi ? [media],"[NULL,NULL,NULL]",1
84,FAT,de quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
85,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
85,CHI,allez yyy yyy . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
86,FAT,je vais quoi ? [media],"[NULL,NULL,NULL]",1
86,FAT,je vais quoi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
87,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
87,CHI,allez yyy yyy . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
88,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
88,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
89,FAT,c'est qu'est-ce ça veut dire ? [media],"[NULL,NULL,NULL]",1
89,FAT,c'est qu'est-ce ça veut dire ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
90,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
90,CHI,allez yyy yyy . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
91,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
91,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
92,CHI,yyy éteins x lumière ! [media],"[NULL,NULL,NULL]",1
92,CHI,yyy éteins x lumière ! [media],"[NULL,NULL,NULL]",2
93,CHI,éteins x lumière ! [media],"[NULL,NULL,NULL]",1
93,CHI,éteins x lumière ! [media],"[NULL,NULL,NULL]",2
94,FAT,"attends papa il regarde , il est en train de . dis et ton mouchoir là ? [media]","[NULL,NULL,NULL]",1
94,FAT,"attends papa il regarde , il est en train de . dis et ton mouchoir là ? [media]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
95,CHI,allez éteins x lumière ! [media],"[NULL,NULL,NULL]",1
95,CHI,allez éteins x lumière ! [media],"[NULL,NULL,NULL]",2
96,FAT,s'il te plaît on dit ! [media],"[NULL,NULL,NULL]",1
96,FAT,s'il te plaît on dit ! [media],"[NULL,NULL,NULL]",2
97,CHI,éteins s'il te plaît papa ! [media],"[NULL,NULL,NULL]",1
97,CHI,éteins s'il te plaît papa ! [media],"[NULL,NULL,NULL]",2
98,FAT,tu vas jeter ton mouchoir ? [media],"[NULL,NULL,NULL]",1
98,FAT,tu vas jeter ton mouchoir ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
99,CHI,euh oui ! [media],"[NULL,NULL,NULL]",1
99,CHI,euh oui ! [media],"[NULL,NULL,NULL]",2
100,FAT,a la poubelle ! [media],"[NULL,NULL,NULL]",1
100,FAT,a la poubelle ! [media],"[NULL,NULL,NULL]",2
101,INV,elle est où la poubelle ? [media],"[NULL,NULL,NULL]",1
101,INV,elle est où la poubelle ? [media],"[NULL,NULL,NULL]",2
102,CHI,elle est là ! [media],"[NULL,NULL,NULL]",1
102,CHI,elle est là ! [media],"[NULL,NULL,NULL]",2
103,CHI,www \<None\> . [media],"[NULL,NULL,NULL]",1
103,CHI,www \<None\> . [media],"[NULL,NULL,NULL]",2
104,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
104,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
105,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
105,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
106,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
106,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
107,FAT,"attends , papa . attends ! [media]","[NULL,NULL,NULL]",1
107,FAT,"attends , papa . attends ! [media]","[NULL,NULL,NULL]",2
108,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
108,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
109,FAT,oui oui oui deux secondes ! [media],"[NULL,NULL,NULL]",1
109,FAT,oui oui oui deux secondes ! [media],"[NULL,NULL,NULL]",2
110,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
110,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
111,INV,ça veut dire quoi ? [media],"[NULL,NULL,NULL]",1
111,INV,ça veut dire quoi ? [media],"[NULL,NULL,NULL]",2
112,FAT,"je sais pas , je comprends pas ce qu'il dit . [media]","[NULL,NULL,NULL]",1
112,FAT,"je sais pas , je comprends pas ce qu'il dit . [media]","[NULL,NULL,NULL]",2
113,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
113,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
114,FAT,"ça veut dire quoi , allez à cannes ? [media]","[NULL,NULL,NULL]",1
114,FAT,"ça veut dire quoi , allez à cannes ? [media]","[PAR-Initiation:Information-seeking:explanation-based,CHI-Response:No-response,NULL]",2
115,FAT,tiens vas_y montre-moi xxx . [media],"[NULL,NULL,NULL]",1
115,FAT,tiens vas_y montre-moi xxx . [media],"[PAR-Follow-up:other,NULL,NULL]",2
116,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
116,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
117,FAT,"vas_y , donne-moi la main , la main , prends-moi pas par la jambe ! [media]","[NULL,NULL,NULL]",1
117,FAT,"vas_y , donne-moi la main , la main , prends-moi pas par la jambe ! [media]","[NULL,NULL,NULL]",2
118,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
118,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
119,FAT,"oui , mais donne-moi la main ça suffira ! [media]","[NULL,NULL,NULL]",1
119,FAT,"oui , mais donne-moi la main ça suffira ! [media]","[NULL,NULL,NULL]",2
120,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
120,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
121,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
121,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
122,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",1
122,CHI,allez yyy yyy . [media],"[NULL,NULL,NULL]",2
123,FAT,on va où ? [media],"[NULL,NULL,NULL]",1
123,FAT,on va où ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
124,CHI,yyy là ! [media],"[NULL,NULL,NULL]",1
124,CHI,yyy là ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
125,FAT,"montre-moi où tu , où on va ! [media]","[NULL,NULL,NULL]",1
125,FAT,"montre-moi où tu , où on va ! [media]","[PAR-Follow-up:other,NULL,NULL]",2
126,CHI,là ! [media],"[NULL,NULL,NULL]",1
126,CHI,là ! [media],"[NULL,NULL,NULL]",2
127,CHI,là papa ! [media],"[NULL,NULL,NULL]",1
127,CHI,là papa ! [media],"[NULL,NULL,NULL]",2
128,CHI,yyy . [media],"[NULL,NULL,NULL]",1
128,CHI,yyy . [media],"[NULL,NULL,NULL]",2
129,FAT,"ben on va aller dans ta chambre plutôt , tu veux pas jouer dans ta chambre ? [media]","[NULL,NULL,NULL]",1
129,FAT,"ben on va aller dans ta chambre plutôt , tu veux pas jouer dans ta chambre ? [media]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
130,CHI,oui ! [media],"[NULL,NULL,NULL]",1
130,CHI,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
131,CHI,viens ! [media],"[NULL,NULL,NULL]",1
131,CHI,viens ! [media],"[NULL,NULL,NULL]",2
132,FAT,tu veux montrer tes jouets ? [media],"[NULL,NULL,NULL]",1
132,FAT,tu veux montrer tes jouets ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
133,CHI,yyy yyy yyy yyy yyy . [media],"[NULL,NULL,NULL]",1
133,CHI,yyy yyy yyy yyy yyy . [media],"[CHI-Response:No-label,NULL,NULL]",2
134,CHI,Adrien Adrien ! [media],"[NULL,NULL,NULL]",1
134,CHI,Adrien Adrien ! [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
135,CHI,papa ! [media],"[NULL,NULL,NULL]",1
135,CHI,papa ! [media],"[NULL,NULL,NULL]",2
136,FAT,"quoi , ben ouvre , tu sais ouvrir ! [media]","[NULL,NULL,NULL]",1
136,FAT,"quoi , ben ouvre , tu sais ouvrir ! [media]","[PAR-Follow-up:other,NULL,NULL]",2
137,CHI,fais un petit peu ! [media],"[NULL,NULL,NULL]",1
137,CHI,fais un petit peu ! [media],"[NULL,NULL,NULL]",2
138,FAT,c'est la chambre de qui ? [media],"[NULL,NULL,NULL]",1
138,FAT,c'est la chambre de qui ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
139,CHI,Adrien ! [media],"[NULL,NULL,NULL]",1
139,CHI,Adrien ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
140,FAT,bon tu montres tes jouets à Naomi ? [media],"[NULL,NULL,NULL]",1
140,FAT,bon tu montres tes jouets à Naomi ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
141,CHI,ah non pas ça ! [media],"[NULL,NULL,NULL]",1
141,CHI,ah non pas ça ! [media],"[NULL,NULL,NULL]",2
142,CHI,attends ! [media],"[NULL,NULL,NULL]",1
142,CHI,attends ! [media],"[NULL,NULL,NULL]",2
143,FAT,oh c'est quoi ça ? [media],"[NULL,NULL,NULL]",1
143,FAT,oh c'est quoi ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
144,FAT,tu te rappelles comment papa il t'a dit de jouer ça ? [media],"[NULL,NULL,NULL]",1
144,FAT,tu te rappelles comment papa il t'a dit de jouer ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
145,FAT,comment ça se joue ? [media],"[NULL,NULL,NULL]",1
145,FAT,comment ça se joue ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
146,CHI,yyy . [media],"[NULL,NULL,NULL]",1
146,CHI,yyy . [media],"[CHI-Response:No-label,NULL,NULL]",2
147,FAT,"ah , on joue là , on joue à ça ? [media]","[NULL,NULL,NULL]",1
147,FAT,"ah , on joue là , on joue à ça ? [media]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
148,CHI,a ça ! [media],"[NULL,NULL,NULL]",1
148,CHI,a ça ! [media],"[NULL,NULL,NULL]",2
149,FAT,tu veux jouer à ça ? [media],"[NULL,NULL,NULL]",1
149,FAT,tu veux jouer à ça ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
150,FAT,"alors , ops , attention mon bonhomme ! [media]","[NULL,NULL,NULL]",1
150,FAT,"alors , ops , attention mon bonhomme ! [media]","[PAR-Follow-up:other,NULL,NULL]",2
151,FAT,"vas_y tu joues à , on s'assoit ? [media]","[NULL,NULL,NULL]",1
151,FAT,"vas_y tu joues à , on s'assoit ? [media]","[PAR-Follow-up:Followup-question,PAR-Initiation:Non-Information-seeking,NULL]",2
152,CHI,"ah , ah ! [media]","[NULL,NULL,NULL]",1
152,CHI,"ah , ah ! [media]","[NULL,NULL,NULL]",2
153,FAT,"on joue à ça mon bonhomme , à ça on jouera après ! [media]","[NULL,NULL,NULL]",1
153,FAT,"on joue à ça mon bonhomme , à ça on jouera après ! [media]","[NULL,NULL,NULL]",2
154,FAT,"alors ça il faut savoir compter , tu te souviens mon bonhomme comment on fait pour compter ? [media]","[NULL,NULL,NULL]",1
154,FAT,"alors ça il faut savoir compter , tu te souviens mon bonhomme comment on fait pour compter ? [media]","[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
155,CHI,non ! [media],"[NULL,NULL,NULL]",1
155,CHI,non ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
156,CHI,une ! [media],"[NULL,NULL,NULL]",1
156,CHI,une ! [media],"[NULL,NULL,NULL]",2
157,FAT,"non c'est zéro ça , zéro . [media]","[NULL,NULL,NULL]",1
157,FAT,"non c'est zéro ça , zéro . [media]","[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Give-response,NULL]",2
158,CHI,c'est zéro ! [media],"[NULL,NULL,NULL]",1
158,CHI,c'est zéro ! [media],"[NULL,NULL,NULL]",2
159,FAT,ça c'est combien ? [media],"[NULL,NULL,NULL]",1
159,FAT,ça c'est combien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
160,CHI,une ! [media],"[NULL,NULL,NULL]",1
160,CHI,une ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
161,FAT,"une , ça ? [media]","[NULL,NULL,NULL]",1
161,FAT,"une , ça ? [media]","[PAR-Follow-up:Repeat-answer,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
162,CHI,une . [media],"[NULL,NULL,NULL]",1
162,CHI,une . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
163,FAT,"regarde , il y en a combien là ? [media]","[NULL,NULL,NULL]",1
163,FAT,"regarde , il y en a combien là ? [media]","[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
164,FAT,là il y a combien d'ananas Adrien ? [media],"[NULL,NULL,NULL]",1
164,FAT,là il y a combien d'ananas Adrien ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
165,CHI,six ! [media],"[NULL,NULL,NULL]",1
165,CHI,six ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
166,FAT,six ? [media],"[NULL,NULL,NULL]",1
166,FAT,six ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
167,CHI,oui ! [media],"[NULL,NULL,NULL]",1
167,CHI,oui ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
168,FAT,"non il y en a combien , après une il y a combien , une . [media]","[NULL,NULL,NULL]",1
168,FAT,"non il y en a combien , après une il y a combien , une . [media]","[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ]",2
169,FAT,quand tu sautes tu dis quoi Adrien ? [media],"[NULL,NULL,NULL]",1
169,FAT,quand tu sautes tu dis quoi Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
170,FAT,une . [media],"[NULL,NULL,NULL]",1
170,FAT,une . [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
171,FAT,après c'est combien Adrien ? [media],"[NULL,NULL,NULL]",1
171,FAT,après c'est combien Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
172,FAT,assis-toi correctement mon bonhomme ! [media],"[NULL,NULL,NULL]",1
172,FAT,assis-toi correctement mon bonhomme ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
173,FAT,tu viens à côté de papa ? [media],"[NULL,NULL,NULL]",1
173,FAT,tu viens à côté de papa ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
174,FAT,combien c'est ça Adrien ? [media],"[NULL,NULL,NULL]",1
174,FAT,combien c'est ça Adrien ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
175,CHI,six ! [media],"[NULL,NULL,NULL]",1
175,CHI,six ! [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
