ID,Speaker,utterance,annotation,list-ID
42,CHI,0. . [media],"[NULL,NULL,NULL]",1
42,CHI,0. . [media],"[NULL,NULL,NULL]",2
43,MOT,t enlèves ta tétine .,"[NULL,NULL,NULL]",1
43,MOT,t enlèves ta tétine .,"[NULL,NULL,NULL]",2
44,MOT,c'est seulement pour faire dodo ça . [media],"[NULL,NULL,NULL]",1
44,MOT,c'est seulement pour faire dodo ça . [media],"[NULL,NULL,NULL]",2
45,MOT,hop . [media],"[NULL,NULL,NULL]",1
45,MOT,hop . [media],"[NULL,NULL,NULL]",2
46,CHI,0. . [media],"[NULL,NULL,NULL]",1
46,CHI,0. . [media],"[NULL,NULL,NULL]",2
47,MOT,c'est Wata ballon Antoine il veut jouer aussi . [media],"[NULL,NULL,NULL]",1
47,MOT,c'est Wata ballon Antoine il veut jouer aussi . [media],"[NULL,NULL,NULL]",2
48,MOT,t as eu raison de lui lancer . [media],"[NULL,NULL,NULL]",1
48,MOT,t as eu raison de lui lancer . [media],"[NULL,NULL,NULL]",2
49,MOT,tu lui lances ?,"[NULL,NULL,NULL]",1
49,MOT,tu lui lances ?,"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
50,MOT,doucement hein . [media],"[NULL,NULL,NULL]",1
50,MOT,doucement hein . [media],"[NULL,NULL,NULL]",2
51,MOT,à toi Antoine ! [media],"[NULL,NULL,NULL]",1
51,MOT,à toi Antoine ! [media],"[NULL,NULL,NULL]",2
52,MOT,regarde . ouais bravo ! [media],"[NULL,NULL,NULL]",1
52,MOT,regarde . ouais bravo ! [media],"[NULL,NULL,NULL]",2
53,MOT,tu le lances ? [media],"[NULL,NULL,NULL]",1
53,MOT,tu le lances ? [media],"[NULL,NULL,NULL]",2
54,MOT,tu le lances à Théophile ? [media],"[NULL,NULL,NULL]",1
54,MOT,tu le lances à Théophile ? [media],"[NULL,NULL,NULL]",2
55,CHI,[quote] il peut pas il est trop petit .,"[NULL,NULL,NULL]",1
55,CHI,[quote] il peut pas il est trop petit .,"[NULL,NULL,NULL]",2
56,MOT,[quote] tu lances à Théophile on va essayer on l'aide un petit peu d'accord ?,"[NULL,NULL,NULL]",1
56,MOT,[quote] tu lances à Théophile on va essayer on l'aide un petit peu d'accord ?,"[NULL,NULL,NULL]",2
57,MOT,tu le lances ? [media],"[NULL,NULL,NULL]",1
57,MOT,tu le lances ? [media],"[NULL,NULL,NULL]",2
58,MOT,mais lui il veut jouer . [media],"[NULL,NULL,NULL]",1
58,MOT,mais lui il veut jouer . [media],"[NULL,NULL,NULL]",2
59,MOT,waih woup bien ! [media],"[NULL,NULL,NULL]",1
59,MOT,waih woup bien ! [media],"[NULL,NULL,NULL]",2
60,BRO,0. .,"[NULL,NULL,NULL]",1
60,BRO,0. .,"[NULL,NULL,NULL]",2
61,MOT,ohlàlà . [media],"[NULL,NULL,NULL]",1
61,MOT,ohlàlà . [media],"[NULL,NULL,NULL]",2
62,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
62,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
63,MOT,wouh . [media],"[NULL,NULL,NULL]",1
63,MOT,wouh . [media],"[NULL,NULL,NULL]",2
64,MOT,allez je te le lance on lan passe à Antoine . [media],"[NULL,NULL,NULL]",1
64,MOT,allez je te le lance on lan passe à Antoine . [media],"[NULL,NULL,NULL]",2
65,MOT,à maman je passe à Antoine . [media],"[NULL,NULL,NULL]",1
65,MOT,à maman je passe à Antoine . [media],"[NULL,NULL,NULL]",2
66,MOT,wouh \<None\> à toi . [media],"[NULL,NULL,NULL]",1
66,MOT,wouh \<None\> à toi . [media],"[NULL,NULL,NULL]",2
67,CHI,[quote] et après à moi .,"[NULL,NULL,NULL]",1
67,CHI,[quote] et après à moi .,"[NULL,NULL,NULL]",2
68,BRO,[quote] 0. .,"[NULL,NULL,NULL]",1
68,BRO,[quote] 0. .,"[NULL,NULL,NULL]",2
69,MOT,et après tu le lances à Théophile d'accord ? [media],"[NULL,NULL,NULL]",1
69,MOT,et après tu le lances à Théophile d'accord ? [media],"[NULL,NULL,NULL]",2
70,MOT,comme ça .,"[NULL,NULL,NULL]",1
70,MOT,comme ça .,"[NULL,NULL,NULL]",2
71,MOT,oui tu le croques un peu . [media],"[NULL,NULL,NULL]",1
71,MOT,oui tu le croques un peu . [media],"[NULL,NULL,NULL]",2
72,MOT,et après ... [media],"[NULL,NULL,NULL]",1
72,MOT,et après ... [media],"[NULL,NULL,NULL]",2
73,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
73,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
74,MOT,wou . attention . [media],"[NULL,NULL,NULL]",1
74,MOT,wou . attention . [media],"[NULL,NULL,NULL]",2
75,MOT,à à Théophile tiens . [media],"[NULL,NULL,NULL]",1
75,MOT,à à Théophile tiens . [media],"[NULL,NULL,NULL]",2
76,MOT,à toi wouh . [media],"[NULL,NULL,NULL]",1
76,MOT,à toi wouh . [media],"[NULL,NULL,NULL]",2
77,MOT,à Lili . [media],"[NULL,NULL,NULL]",1
77,MOT,à Lili . [media],"[NULL,NULL,NULL]",2
78,OBS,0. ah oui mais moi je peux pas ! [media],"[NULL,NULL,NULL]",1
78,OBS,0. ah oui mais moi je peux pas ! [media],"[NULL,NULL,NULL]",2
79,MOT,[quote] mais à Lili !,"[NULL,NULL,NULL]",1
79,MOT,[quote] mais à Lili !,"[NULL,NULL,NULL]",2
80,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
80,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
81,MOT,hou . [media],"[NULL,NULL,NULL]",1
81,MOT,hou . [media],"[NULL,NULL,NULL]",2
82,OBS,[quote] je peux pas \<None\> .,"[NULL,NULL,NULL]",1
82,OBS,[quote] je peux pas \<None\> .,"[NULL,NULL,NULL]",2
83,CHI,[quote] parce que yyy a ça .,"[NULL,NULL,NULL]",1
83,CHI,[quote] parce que yyy a ça .,"[NULL,NULL,NULL]",2
84,OBS,et ouais .,"[NULL,NULL,NULL]",1
84,OBS,et ouais .,"[NULL,NULL,NULL]",2
85,MOT,[quote] oui elle a la caméra .,"[NULL,NULL,NULL]",1
85,MOT,[quote] oui elle a la caméra .,"[NULL,NULL,NULL]",2
86,OBS,j'ai besoin de mes mains . [media],"[NULL,NULL,NULL]",1
86,OBS,j'ai besoin de mes mains . [media],"[NULL,NULL,NULL]",2
87,OBS,wop . [media],"[NULL,NULL,NULL]",1
87,OBS,wop . [media],"[NULL,NULL,NULL]",2
88,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
88,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
89,OBS,tu vois je peux pas l'attraper .,"[NULL,NULL,NULL]",1
89,OBS,tu vois je peux pas l'attraper .,"[NULL,NULL,NULL]",2
90,MOT,ça lui plaît à Antoine en_tout_cas le jeu du de Wata ballon . [media],"[NULL,NULL,NULL]",1
90,MOT,ça lui plaît à Antoine en_tout_cas le jeu du de Wata ballon . [media],"[NULL,NULL,NULL]",2
91,CHI,0. . [media],"[NULL,NULL,NULL]",1
91,CHI,0. . [media],"[NULL,NULL,NULL]",2
92,MOT,[quote] c'est Wata ballon !,"[NULL,NULL,NULL]",1
92,MOT,[quote] c'est Wata ballon !,"[NULL,NULL,NULL]",2
93,MOT,wouh ha ha . [media],"[NULL,NULL,NULL]",1
93,MOT,wouh ha ha . [media],"[NULL,NULL,NULL]",2
94,CHI,0. .,"[NULL,NULL,NULL]",1
94,CHI,0. .,"[NULL,NULL,NULL]",2
95,OBS,il s'appelle comment ce doudou ?,"[NULL,NULL,NULL]",1
95,OBS,il s'appelle comment ce doudou ?,"[NULL,NULL,NULL]",2
96,MOT,Wata . [media],"[NULL,NULL,NULL]",1
96,MOT,Wata . [media],"[NULL,NULL,NULL]",2
97,OBS,Wata . [media],"[NULL,NULL,NULL]",1
97,OBS,Wata . [media],"[NULL,NULL,NULL]",2
98,CHI,papa \<None\> . [media],"[NULL,NULL,NULL]",1
98,CHI,papa \<None\> . [media],"[NULL,NULL,NULL]",2
99,MOT,[quote] ah c'est qui là ?,"[NULL,NULL,NULL]",1
99,MOT,[quote] ah c'est qui là ?,"[NULL,NULL,NULL]",2
100,FAT,coucou . [media],"[NULL,NULL,NULL]",1
100,FAT,coucou . [media],"[NULL,NULL,NULL]",2
101,MOT,ah tu sais que t étais désiré François hein !,"[NULL,NULL,NULL]",1
101,MOT,ah tu sais que t étais désiré François hein !,"[NULL,NULL,NULL]",2
102,CHI,[quote] xxx .,"[NULL,NULL,NULL]",1
102,CHI,[quote] xxx .,"[NULL,NULL,NULL]",2
103,FAT,xxx . [media],"[NULL,NULL,NULL]",1
103,FAT,xxx . [media],"[NULL,NULL,NULL]",2
104,OBS,[quote] oh !,"[NULL,NULL,NULL]",1
104,OBS,[quote] oh !,"[NULL,NULL,NULL]",2
105,MOT,[quote] la crise je suis arrivée à l'école pour te dire ...,"[NULL,NULL,NULL]",1
105,MOT,[quote] la crise je suis arrivée à l'école pour te dire ...,"[NULL,NULL,NULL]",2
106,OBS,[quote] bonjour François .,"[NULL,NULL,NULL]",1
106,OBS,[quote] bonjour François .,"[NULL,NULL,NULL]",2
107,FAT,0. . [media],"[NULL,NULL,NULL]",1
107,FAT,0. . [media],"[NULL,NULL,NULL]",2
108,OBS,[quote] 0. .,"[NULL,NULL,NULL]",1
108,OBS,[quote] 0. .,"[NULL,NULL,NULL]",2
109,MOT,[quote] il était avec Hélène \<self interruption\>,"[NULL,NULL,NULL]",1
109,MOT,[quote] il était avec Hélène \<self interruption\>,"[NULL,NULL,NULL]",2
110,MOT,j'adore Antoine il est tout intrigué !,"[NULL,NULL,NULL]",1
110,MOT,j'adore Antoine il est tout intrigué !,"[NULL,NULL,NULL]",2
111,MOT,j'arrive et tout ... [media],"[NULL,NULL,NULL]",1
111,MOT,j'arrive et tout ... [media],"[NULL,NULL,NULL]",2
112,MOT,il était avec Hélène déjà devant euh à l'entrée . [media],"[NULL,NULL,NULL]",1
112,MOT,il était avec Hélène déjà devant euh à l'entrée . [media],"[NULL,NULL,NULL]",2
113,FAT,[quote] ouais .,"[NULL,NULL,NULL]",1
113,FAT,[quote] ouais .,"[NULL,NULL,NULL]",2
114,MOT,il me voit ... [media],"[NULL,NULL,NULL]",1
114,MOT,il me voit ... [media],"[NULL,NULL,NULL]",2
115,MOT,[quote] il pleure . [media],"[NULL,NULL,NULL]",1
115,MOT,[quote] il pleure . [media],"[NULL,NULL,NULL]",2
116,FAT,ah . [media],"[NULL,NULL,NULL]",1
116,FAT,ah . [media],"[NULL,NULL,NULL]",2
117,OBS,[quote] ho .,"[NULL,NULL,NULL]",1
117,OBS,[quote] ho .,"[NULL,NULL,NULL]",2
118,MOT,il dit mais c'était papa qui devait me chercher \<None\> .,"[NULL,NULL,NULL]",1
118,MOT,il dit mais c'était papa qui devait me chercher \<None\> .,"[NULL,NULL,NULL]",2
119,MOT,je peux pas maman \<None\> tu vois xxx comma ça et limite il me tape parce que j'étais pas toi quoi . [media],"[NULL,NULL,NULL]",1
119,MOT,je peux pas maman \<None\> tu vois xxx comma ça et limite il me tape parce que j'étais pas toi quoi . [media],"[NULL,NULL,NULL]",2
120,FAT,[quote] ouais .,"[NULL,NULL,NULL]",1
120,FAT,[quote] ouais .,"[NULL,NULL,NULL]",2
121,MOT,ah pourtant je lui avais dit ce matin . [media],"[NULL,NULL,NULL]",1
121,MOT,ah pourtant je lui avais dit ce matin . [media],"[NULL,NULL,NULL]",2
122,FAT,[quote] xxx ben oui Théophile .,"[NULL,NULL,NULL]",1
122,FAT,[quote] xxx ben oui Théophile .,"[NULL,NULL,NULL]",2
123,MOT,mais il voulait que ça soit toi absolument .,"[NULL,NULL,NULL]",1
123,MOT,mais il voulait que ça soit toi absolument .,"[NULL,NULL,NULL]",2
124,FAT,ah bon .,"[NULL,NULL,NULL]",1
124,FAT,ah bon .,"[NULL,NULL,NULL]",2
125,MOT,j'ai envie que ça soit papa qui me cherche \<None\> . [media],"[NULL,NULL,NULL]",1
125,MOT,j'ai envie que ça soit papa qui me cherche \<None\> . [media],"[NULL,NULL,NULL]",2
126,FAT,t es dans tes petites fi tes pe tes petites tes petites fixettes . [media],"[NULL,NULL,NULL]",1
126,FAT,t es dans tes petites fi tes pe tes petites tes petites fixettes . [media],"[NULL,NULL,NULL]",2
127,MOT,[quote] Théophile tu vois . après je t'ai dit et Hélène elle te l'a dit aussi comme ça tu vois \<self interruption\>,"[NULL,NULL,NULL]",1
127,MOT,[quote] Théophile tu vois . après je t'ai dit et Hélène elle te l'a dit aussi comme ça tu vois \<self interruption\>,"[NULL,NULL,NULL]",2
128,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
128,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
129,FAT,hein tes petites fixettes . [media],"[NULL,NULL,NULL]",1
129,FAT,hein tes petites fixettes . [media],"[NULL,NULL,NULL]",2
130,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
130,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
131,MOT,bon par_contre il a bien d il a il a dit pardon il a dit qu'il retaperait plus hein . [media],"[NULL,NULL,NULL]",1
131,MOT,bon par_contre il a bien d il a il a dit pardon il a dit qu'il retaperait plus hein . [media],"[NULL,NULL,NULL]",2
132,MOT,pas vrai Théophile ? [media],"[NULL,NULL,NULL]",1
132,MOT,pas vrai Théophile ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
133,FAT,[quote] xxx .,"[NULL,NULL,NULL]",1
133,FAT,[quote] xxx .,"[NULL,NULL,NULL]",2
134,CHI,oui . [media],"[NULL,NULL,NULL]",1
134,CHI,oui . [media],"[NULL,NULL,NULL]",2
135,MOT,ah . pique_pique tu pique_pique . [media],"[NULL,NULL,NULL]",1
135,MOT,ah . pique_pique tu pique_pique . [media],"[NULL,NULL,NULL]",2
136,FAT,[quote] 0. .,"[NULL,NULL,NULL]",1
136,FAT,[quote] 0. .,"[NULL,NULL,NULL]",2
137,MOT,pique_pique ? [media],"[NULL,NULL,NULL]",1
137,MOT,pique_pique ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
138,MOT,allez doucement avec ça non pas xxx \<self interruption\> [media],"[NULL,NULL,NULL]",1
138,MOT,allez doucement avec ça non pas xxx \<self interruption\> [media],"[NULL,NULL,NULL]",2
139,MOT,ouille Théophile . [media],"[NULL,NULL,NULL]",1
139,MOT,ouille Théophile . [media],"[NULL,NULL,NULL]",2
140,FAT,[quote] ouh .,"[NULL,NULL,NULL]",1
140,FAT,[quote] ouh .,"[NULL,NULL,NULL]",2
141,MOT,ça c'est dangereux ahou . [media],"[NULL,NULL,NULL]",1
141,MOT,ça c'est dangereux ahou . [media],"[NULL,NULL,NULL]",2
142,MOT,fais attention et fais attention à Antoine hein ? [media],"[NULL,NULL,NULL]",1
142,MOT,fais attention et fais attention à Antoine hein ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
143,MOT,parce que tu sais si tu fais pas attention ça peut ça peut cogner là . [media],"[NULL,NULL,NULL]",1
143,MOT,parce que tu sais si tu fais pas attention ça peut ça peut cogner là . [media],"[NULL,NULL,NULL]",2
144,BRO,0. . [media],"[NULL,NULL,NULL]",1
144,BRO,0. . [media],"[NULL,NULL,NULL]",2
145,MOT,[quote] hé oui toi tu vas pas tarder à avoir faim hein .,"[NULL,NULL,NULL]",1
145,MOT,[quote] hé oui toi tu vas pas tarder à avoir faim hein .,"[NULL,NULL,NULL]",2
146,MOT,méfie toi Théophile ça pas trop près d' Antoine . [media],"[NULL,NULL,NULL]",1
146,MOT,méfie toi Théophile ça pas trop près d' Antoine . [media],"[NULL,NULL,NULL]",2
147,BRO,0. . [media],"[NULL,NULL,NULL]",1
147,BRO,0. . [media],"[NULL,NULL,NULL]",2
148,MOT,tout seul avec de l'espace ça va .,"[NULL,NULL,NULL]",1
148,MOT,tout seul avec de l'espace ça va .,"[NULL,NULL,NULL]",2
149,MOT,tu voulais jouer encore ?,"[NULL,NULL,NULL]",1
149,MOT,tu voulais jouer encore ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
150,MOT,tu veux jouer avec Wata ? [media],"[NULL,NULL,NULL]",1
150,MOT,tu veux jouer avec Wata ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
151,MOT,regarde wouh .,"[NULL,NULL,NULL]",1
151,MOT,regarde wouh .,"[NULL,NULL,NULL]",2
152,MOT,et oui ça te plaisait ce jeu hein ? [media],"[NULL,NULL,NULL]",1
152,MOT,et oui ça te plaisait ce jeu hein ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
153,MOT,bon allez . Théophile . on va aller se baigner quand_même ? [media],"[NULL,NULL,NULL]",1
153,MOT,bon allez . Théophile . on va aller se baigner quand_même ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
154,CHI,non . [media],"[NULL,NULL,NULL]",1
154,CHI,non . [media],"[NULL,NULL,NULL]",2
155,MOT,si t as dit douchette . [media],"[NULL,NULL,NULL]",1
155,MOT,si t as dit douchette . [media],"[NULL,NULL,NULL]",2
156,MOT,allez dou petite douchette là . [media],"[NULL,NULL,NULL]",1
156,MOT,allez dou petite douchette là . [media],"[NULL,NULL,NULL]",2
157,MOT,viens Théophile . [media],"[NULL,NULL,NULL]",1
157,MOT,viens Théophile . [media],"[NULL,NULL,NULL]",2
158,FAT,[quote] xxx ah yé attention quand_même .,"[NULL,NULL,NULL]",1
158,FAT,[quote] xxx ah yé attention quand_même .,"[NULL,NULL,NULL]",2
159,BRO,0. . [media],"[NULL,NULL,NULL]",1
159,BRO,0. . [media],"[NULL,NULL,NULL]",2
160,FAT,[quote] non non c'est xxx .,"[NULL,NULL,NULL]",1
160,FAT,[quote] non non c'est xxx .,"[NULL,NULL,NULL]",2
161,MOT,[quote] tu veux le bisou de papa xxx Antoine mais oui hé oui Antoine .,"[NULL,NULL,NULL]",1
161,MOT,[quote] tu veux le bisou de papa xxx Antoine mais oui hé oui Antoine .,"[NULL,NULL,NULL]",2
162,OBS,ben qu'est-ce que tu fais là Théophile . [media],"[NULL,NULL,NULL]",1
162,OBS,ben qu'est-ce que tu fais là Théophile . [media],"[NULL,NULL,NULL]",2
163,CHI,0. . [media],"[NULL,NULL,NULL]",1
163,CHI,0. . [media],"[NULL,NULL,NULL]",2
164,OBS,c'est des crayons ?,"[NULL,NULL,NULL]",1
164,OBS,c'est des crayons ?,"[NULL,NULL,NULL]",2
165,MOT,[quote] xxx il est content .,"[NULL,NULL,NULL]",1
165,MOT,[quote] xxx il est content .,"[NULL,NULL,NULL]",2
166,OBS,c'est pas des armes ! [media],"[NULL,NULL,NULL]",1
166,OBS,c'est pas des armes ! [media],"[NULL,NULL,NULL]",2
167,MOT,il est là papa ! [media],"[NULL,NULL,NULL]",1
167,MOT,il est là papa ! [media],"[NULL,NULL,NULL]",2
168,MOT,xxx mais vraiment il pleurait il me tapait il était pas content quoi il voulait voir son papa . [media],"[NULL,NULL,NULL]",1
168,MOT,xxx mais vraiment il pleurait il me tapait il était pas content quoi il voulait voir son papa . [media],"[NULL,NULL,NULL]",2
169,MOT,allez Théophile . [media],"[NULL,NULL,NULL]",1
169,MOT,allez Théophile . [media],"[NULL,NULL,NULL]",2
170,CHI,yyy . [media],"[NULL,NULL,NULL]",1
170,CHI,yyy . [media],"[NULL,NULL,NULL]",2
171,MOT,tu peux xxx un peu dans le bain tu continues le jeu dans le bain ! [media],"[NULL,NULL,NULL]",1
171,MOT,tu peux xxx un peu dans le bain tu continues le jeu dans le bain ! [media],"[NULL,NULL,NULL]",2
172,MOT,c'est des flèches ? [media],"[NULL,NULL,NULL]",1
172,MOT,c'est des flèches ? [media],"[PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response,NULL]",2
173,MOT,ouh la la ! [media],"[NULL,NULL,NULL]",1
173,MOT,ouh la la ! [media],"[PAR-Follow-up:other,NULL,NULL]",2
174,MOT,allez allez chevalier . [media],"[NULL,NULL,NULL]",1
174,MOT,allez allez chevalier . [media],"[NULL,NULL,NULL]",2
175,MOT,allez le poisson . [media],"[NULL,NULL,NULL]",1
175,MOT,allez le poisson . [media],"[NULL,NULL,NULL]",2
176,CHI,[quote] ah \<None\> !,"[NULL,NULL,NULL]",1
176,CHI,[quote] ah \<None\> !,"[NULL,NULL,NULL]",2
177,MOT,un petit poisson que je \<None\> pique pique pique \<None\> . [media],"[NULL,NULL,NULL]",1
177,MOT,un petit poisson que je \<None\> pique pique pique \<None\> . [media],"[NULL,NULL,NULL]",2
178,CHI,0. . [media],"[NULL,NULL,NULL]",1
178,CHI,0. . [media],"[NULL,NULL,NULL]",2
179,MOT,[quote] touc touc touc touc .,"[NULL,NULL,NULL]",1
179,MOT,[quote] touc touc touc touc .,"[NULL,NULL,NULL]",2
180,CHI,yyy . [media],"[NULL,NULL,NULL]",1
180,CHI,yyy . [media],"[NULL,NULL,NULL]",2
181,MOT,ah il est là vot papa ! [media],"[NULL,NULL,NULL]",1
181,MOT,ah il est là vot papa ! [media],"[NULL,NULL,NULL]",2
182,FAT,0. . [media],"[NULL,NULL,NULL]",1
182,FAT,0. . [media],"[NULL,NULL,NULL]",2
183,MOT,0. j'adore !,"[NULL,NULL,NULL]",1
183,MOT,0. j'adore !,"[NULL,NULL,NULL]",2
184,CHI,toc toc toc monsieur pouce es tu là ? [media],"[NULL,NULL,NULL]",1
184,CHI,toc toc toc monsieur pouce es tu là ? [media],"[NULL,NULL,NULL]",2
185,MOT,[quote] toc toc toc .,"[NULL,NULL,NULL]",1
185,MOT,[quote] toc toc toc .,"[NULL,NULL,NULL]",2
186,FAT,[quote] toc toc toc monsieur pouce es tu là ?,"[NULL,NULL,NULL]",1
