ID,Speaker,utterance,annotation,list-ID
27,CHI,alors xxx ... [media],"[NULL,NULL,NULL]",1
27,CHI,alors xxx ... [media],"[NULL,NULL,NULL]",2
28,MOT,par couleur . [media],"[NULL,NULL,NULL]",1
28,MOT,par couleur . [media],"[NULL,NULL,NULL]",2
29,MOT,tu veux que je t'aide ou pas ? [media],"[NULL,NULL,NULL]",1
29,MOT,tu veux que je t'aide ou pas ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
30,CHI,euh bah tu peux le faire parce que comme ça ça ira beaucoup plus vite . [media],"[NULL,NULL,NULL]",1
30,CHI,euh bah tu peux le faire parce que comme ça ça ira beaucoup plus vite . [media],"[CHI-Response:Answer:with-explanation-high-quality,NULL,NULL]",2
31,MOT,okay . [media],"[NULL,NULL,NULL]",1
31,MOT,okay . [media],"[PAR-Follow-up:Signal-agreement,NULL,NULL]",2
32,CHI,moi je m'occupe des un d'accord ? [media],"[CHI-Initiation:Non-information-seeking,NULL,NULL]",1
32,CHI,moi je m'occupe des un d'accord ? [media],"[NULL,NULL,NULL]",2
33,MOT,hum hum . [media],"[NULL,NULL,NULL]",1
33,MOT,hum hum . [media],"[NULL,NULL,NULL]",2
34,CHI,si t en trouves tu me les donnes .,"[NULL,NULL,NULL]",1
34,CHI,si t en trouves tu me les donnes .,"[NULL,NULL,NULL]",2
35,MOT,moi je fais un paquet de deux . [media],"[NULL,NULL,NULL]",1
35,MOT,moi je fais un paquet de deux . [media],"[NULL,NULL,NULL]",2
36,CHI,0. . [media],"[NULL,NULL,NULL]",1
36,CHI,0. . [media],"[NULL,NULL,NULL]",2
37,MOT,tiens tu expliques à Martine ? [media],"[NULL,NULL,NULL]",1
37,MOT,tiens tu expliques à Martine ? [media],"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
38,CHI,en fait le but du jeu ... [media],"[NULL,NULL,NULL]",1
38,CHI,en fait le but du jeu ... [media],"[NULL,NULL,NULL]",2
39,CHI,[quote] c'est de de prendre en premier un un ... [media],"[NULL,NULL,NULL]",1
39,CHI,[quote] c'est de de prendre en premier un un ... [media],"[NULL,NULL,NULL]",2
40,CHI,[quote] après un deux ... [media],"[NULL,NULL,NULL]",1
40,CHI,[quote] après un deux ... [media],"[NULL,NULL,NULL]",2
41,CHI,[quote] après un trois ... [media],"[NULL,NULL,NULL]",1
41,CHI,[quote] après un trois ... [media],"[NULL,NULL,NULL]",2
42,CHI,[quote] et en fait après ... [media],"[NULL,NULL,NULL]",1
42,CHI,[quote] et en fait après ... [media],"[NULL,NULL,NULL]",2
43,CHI,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",1
43,CHI,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",2
44,CHI,[quote] il faut les retourner ... [media],"[NULL,NULL,NULL]",1
44,CHI,[quote] il faut les retourner ... [media],"[NULL,NULL,NULL]",2
45,CHI,[quote] et après ... [media],"[NULL,NULL,NULL]",1
45,CHI,[quote] et après ... [media],"[NULL,NULL,NULL]",2
46,CHI,[quote] on doit ... [media],"[NULL,NULL,NULL]",1
46,CHI,[quote] on doit ... [media],"[NULL,NULL,NULL]",2
47,CHI,on \<self interruption\> [media],"[NULL,NULL,NULL]",1
47,CHI,on \<self interruption\> [media],"[NULL,NULL,NULL]",2
48,CHI,euh tiens !,"[NULL,NULL,NULL]",1
48,CHI,euh tiens !,"[NULL,NULL,NULL]",2
49,MOT,ah merci ! [media],"[NULL,NULL,NULL]",1
49,MOT,ah merci ! [media],"[NULL,NULL,NULL]",2
50,CHI,moi je fais les trois . [media],"[NULL,NULL,NULL]",1
50,CHI,moi je fais les trois . [media],"[NULL,NULL,NULL]",2
51,CHI,[quote] maint . [media],"[NULL,NULL,NULL]",1
51,CHI,[quote] maint . [media],"[NULL,NULL,NULL]",2
52,MOT,hum hum . [media],"[NULL,NULL,NULL]",1
52,MOT,hum hum . [media],"[NULL,NULL,NULL]",2
53,CHI,et euh en fait après ... [media],"[NULL,NULL,NULL]",1
53,CHI,et euh en fait après ... [media],"[NULL,NULL,NULL]",2
54,CHI,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",1
54,CHI,[quote] il faut hum ... [media],"[NULL,NULL,NULL]",2
55,CHI,[quote] il faut faire des phrases ... [media],"[NULL,NULL,NULL]",1
55,CHI,[quote] il faut faire des phrases ... [media],"[NULL,NULL,NULL]",2
56,CHI,[quote] et ce-qui est rigolo ... [media],"[NULL,NULL,NULL]",1
56,CHI,[quote] et ce-qui est rigolo ... [media],"[NULL,NULL,NULL]",2
57,CHI,[quote] c'est que hum ... [media],"[NULL,NULL,NULL]",1
57,CHI,[quote] c'est que hum ... [media],"[NULL,NULL,NULL]",2
58,CHI,tu vois je donne un exemple ...,"[NULL,NULL,NULL]",1
58,CHI,tu vois je donne un exemple ...,"[NULL,NULL,NULL]",2
59,MOT,hum hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
59,MOT,hum hum \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
60,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
60,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",2
61,MOT,0. . [media],"[NULL,NULL,NULL]",1
61,MOT,0. . [media],"[NULL,NULL,NULL]",2
62,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",1
62,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> .,"[NULL,NULL,NULL]",2
63,OBS,0. . [media],"[NULL,NULL,NULL]",1
63,OBS,0. . [media],"[NULL,NULL,NULL]",2
64,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
64,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
65,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
65,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
66,MOT,repeint des saucisses ! [media],"[NULL,NULL,NULL]",1
66,MOT,repeint des saucisses ! [media],"[NULL,NULL,NULL]",2
67,MOT,hum \<None\> . [media],"[NULL,NULL,NULL]",1
67,MOT,hum \<None\> . [media],"[NULL,NULL,NULL]",2
68,CHI,0. .,"[NULL,NULL,NULL]",1
68,CHI,0. .,"[NULL,NULL,NULL]",2
69,MOT,et il y a des trucs un peu étranges ...,"[NULL,NULL,NULL]",1
69,MOT,et il y a des trucs un peu étranges ...,"[NULL,NULL,NULL]",2
70,SIS,[quote] xxx .,"[NULL,NULL,NULL]",1
70,SIS,[quote] xxx .,"[NULL,NULL,NULL]",2
71,OBS,pourquoi y il y a des choses écrites derrière les cartes c'est ça ? [media],"[NULL,NULL,NULL]",1
71,OBS,pourquoi y il y a des choses écrites derrière les cartes c'est ça ? [media],"[NULL,NULL,NULL]",2
72,MOT,[quote] parfois c'est parfois c'est \<interruption\>,"[NULL,NULL,NULL]",1
72,MOT,[quote] parfois c'est parfois c'est \<interruption\>,"[NULL,NULL,NULL]",2
73,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
73,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
74,MOT,ouais . [media],"[NULL,NULL,NULL]",1
74,MOT,ouais . [media],"[NULL,NULL,NULL]",2
75,CHI,même que une fois j'ai fait \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
75,CHI,même que une fois j'ai fait \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
76,OBS,0. ah et ça fait des phrases rigolotes ! [media],"[NULL,NULL,NULL]",1
76,OBS,0. ah et ça fait des phrases rigolotes ! [media],"[NULL,NULL,NULL]",2
77,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
77,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
78,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
78,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
79,MOT,ouais c'est du genre Cadavre_Exquis euh \<None\> ... [media],"[NULL,NULL,NULL]",1
79,MOT,ouais c'est du genre Cadavre_Exquis euh \<None\> ... [media],"[NULL,NULL,NULL]",2
80,CHI,alors on joue à deux ? [media],"[CHI-Initiation:Information-seeking:fact-based,Complex-long,NULL]",1
80,CHI,alors on joue à deux ? [media],"[NULL,NULL,NULL]",2
81,MOT,ouais c'est toi qui fais la première phrase ?,"[NULL,NULL,NULL]",1
81,MOT,ouais c'est toi qui fais la première phrase ?,"[PAR-Initiation:Non-Information-seeking,NULL,NULL]",2
82,OBS,comment s'appelle ce jeu ? [media],"[NULL,NULL,NULL]",1
82,OBS,comment s'appelle ce jeu ? [media],"[NULL,NULL,NULL]",2
83,MOT,je sais pas . tu sais elle est abonnée à ... [media],"[NULL,NULL,NULL]",1
83,MOT,je sais pas . tu sais elle est abonnée à ... [media],"[NULL,NULL,NULL]",2
84,MOT,[quote] Pirouette ... [media],"[NULL,NULL,NULL]",1
84,MOT,[quote] Pirouette ... [media],"[NULL,NULL,NULL]",2
85,MOT,[quote] c'est un mensuel ... [media],"[NULL,NULL,NULL]",1
85,MOT,[quote] c'est un mensuel ... [media],"[NULL,NULL,NULL]",2
86,MOT,[quote] et y avait ça à découper donc c'est elle qui a découpé toutes les p cartes . [media],"[NULL,NULL,NULL]",1
86,MOT,[quote] et y avait ça à découper donc c'est elle qui a découpé toutes les p cartes . [media],"[NULL,NULL,NULL]",2
87,MOT,ah ! [media],"[NULL,NULL,NULL]",1
87,MOT,ah ! [media],"[NULL,NULL,NULL]",2
88,CHI,0. . [media],"[NULL,NULL,NULL]",1
88,CHI,0. . [media],"[NULL,NULL,NULL]",2
89,MOT,oh !,"[NULL,NULL,NULL]",1
89,MOT,oh !,"[NULL,NULL,NULL]",2
90,MOT,qu'est-ce qu' y a écrit \<None\> ? [media],"[NULL,NULL,NULL]",1
90,MOT,qu'est-ce qu' y a écrit \<None\> ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
91,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
91,CHI,\<None\> \<None\> \<None\> \<None\> \<None\> ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
92,CHI,[quote] \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
92,CHI,[quote] \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
93,OBS,oh hé ben ! [media],"[NULL,NULL,NULL]",1
93,OBS,oh hé ben ! [media],"[NULL,NULL,NULL]",2
94,MOT,[quote] oh \<None\> .,"[NULL,NULL,NULL]",1
94,MOT,[quote] oh \<None\> .,"[PAR-Follow-up:other,NULL,NULL]",2
95,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
95,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
96,MOT,à moi ! [media],"[NULL,NULL,NULL]",1
96,MOT,à moi ! [media],"[NULL,NULL,NULL]",2
97,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
97,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
98,MOT,là je prends un un . [media],"[NULL,NULL,NULL]",1
98,MOT,là je prends un un . [media],"[NULL,NULL,NULL]",2
99,OBS,[quote] 0. .,"[NULL,NULL,NULL]",1
99,OBS,[quote] 0. .,"[NULL,NULL,NULL]",2
100,MOT,le loup \<None\> ... [media],"[NULL,NULL,NULL]",1
100,MOT,le loup \<None\> ... [media],"[NULL,NULL,NULL]",2
101,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
101,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
102,SIS,Mad t arrives à lire les verbes ? [media],"[NULL,NULL,NULL]",1
102,SIS,Mad t arrives à lire les verbes ? [media],"[NULL,NULL,NULL]",2
103,MOT,le repeint \<None\> ? [media],"[NULL,NULL,NULL]",1
103,MOT,le repeint \<None\> ? [media],"[NULL,NULL,NULL]",2
104,CHI,[quote] oui yyy \<interruption\>,"[NULL,NULL,NULL]",1
104,CHI,[quote] oui yyy \<interruption\>,"[NULL,NULL,NULL]",2
105,MOT,[quote] parce qu'on l'avait déjà vu . mais elle l'a r en_tout_cas .,"[NULL,NULL,NULL]",1
105,MOT,[quote] parce qu'on l'avait déjà vu . mais elle l'a r en_tout_cas .,"[NULL,NULL,NULL]",2
106,CHI,j'ai \<None\> \<None\> moi ce-que j'ai fait c'est ... [media],"[NULL,NULL,NULL]",1
106,CHI,j'ai \<None\> \<None\> moi ce-que j'ai fait c'est ... [media],"[NULL,NULL,NULL]",2
107,CHI,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
107,CHI,[quote] \<None\> \<None\> \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
108,SIS,0. . [media],"[NULL,NULL,NULL]",1
108,SIS,0. . [media],"[NULL,NULL,NULL]",2
109,CHI,0. .,"[NULL,NULL,NULL]",1
109,CHI,0. .,"[NULL,NULL,NULL]",2
110,MOT,[quote] et moi je fais ...,"[NULL,NULL,NULL]",1
110,MOT,[quote] et moi je fais ...,"[NULL,NULL,NULL]",2
111,MOT,[quote] le loup vole des saucisses \<None\> . [media],"[NULL,NULL,NULL]",1
111,MOT,[quote] le loup vole des saucisses \<None\> . [media],"[NULL,NULL,NULL]",2
112,MOT,ah . il avait faim . y avait plus d' animal vivant ... [media],"[NULL,NULL,NULL]",1
112,MOT,ah . il avait faim . y avait plus d' animal vivant ... [media],"[NULL,NULL,NULL]",2
113,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
113,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
114,CHI,avant avant on avait fait ... [media],"[NULL,NULL,NULL]",1
114,CHI,avant avant on avait fait ... [media],"[NULL,NULL,NULL]",2
115,CHI,[quote] le le cheva \<interruption\> [media],"[NULL,NULL,NULL]",1
115,CHI,[quote] le le cheva \<interruption\> [media],"[NULL,NULL,NULL]",2
116,SIS,[quote] bon à tout_à_l'heure !,"[NULL,NULL,NULL]",1
116,SIS,[quote] bon à tout_à_l'heure !,"[NULL,NULL,NULL]",2
117,MOT,[quote] à tout_à_l'heure !,"[NULL,NULL,NULL]",1
117,MOT,[quote] à tout_à_l'heure !,"[NULL,NULL,NULL]",2
118,CHI,avant au_lieu c'était pas ça c'était ... [media],"[NULL,NULL,NULL]",1
118,CHI,avant au_lieu c'était pas ça c'était ... [media],"[NULL,NULL,NULL]",2
119,CHI,[quote] \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
119,CHI,[quote] \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",2
120,CHI,[quote] \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",1
120,CHI,[quote] \<None\> \<None\> \<None\> \<None\> . [media],"[NULL,NULL,NULL]",2
121,MOT,oui \<None\> . [media],"[NULL,NULL,NULL]",1
121,MOT,oui \<None\> . [media],"[NULL,NULL,NULL]",2
122,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
122,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
123,MOT,allez à toi !,"[NULL,NULL,NULL]",1
123,MOT,allez à toi !,"[NULL,NULL,NULL]",2
124,CHI,à moi . [media],"[NULL,NULL,NULL]",1
124,CHI,à moi . [media],"[NULL,NULL,NULL]",2
125,CHI,alors ...,"[NULL,NULL,NULL]",1
125,CHI,alors ...,"[NULL,NULL,NULL]",2
126,CHI,c'est toujours ça hop ... [media],"[NULL,NULL,NULL]",1
126,CHI,c'est toujours ça hop ... [media],"[NULL,NULL,NULL]",2
127,MOT,ah ! [media],"[NULL,NULL,NULL]",1
127,MOT,ah ! [media],"[NULL,NULL,NULL]",2
128,CHI,0. . [media],"[NULL,NULL,NULL]",1
128,CHI,0. . [media],"[NULL,NULL,NULL]",2
129,MOT,[quote] 0. .,"[NULL,NULL,NULL]",1
129,MOT,[quote] 0. .,"[NULL,NULL,NULL]",2
130,CHI,alors ... [media],"[NULL,NULL,NULL]",1
130,CHI,alors ... [media],"[NULL,NULL,NULL]",2
131,MOT,[quote] alors ?,"[NULL,NULL,NULL]",1
131,MOT,[quote] alors ?,"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
132,CHI,[quote] \<None\> \<None\> \<None\> \<None\> ... [media],"[NULL,NULL,NULL]",1
132,CHI,[quote] \<None\> \<None\> \<None\> \<None\> ... [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
133,CHI,mais sinon là je sais pas très bien parce que ... [media],"[NULL,NULL,NULL]",1
133,CHI,mais sinon là je sais pas très bien parce que ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
134,MOT,oui on l'a pas vu celui-là . [media],"[NULL,NULL,NULL]",1
134,MOT,oui on l'a pas vu celui-là . [media],"[PAR-Follow-up:Signal-agreement,PAR-Follow-up:Add-info,NULL]",2
135,MOT,a i ça fait ai donc ça fait f ... [media],"[NULL,NULL,NULL]",1
135,MOT,a i ça fait ai donc ça fait f ... [media],"[NULL,NULL,NULL]",2
136,CHI,[quote] fait ... [media],"[NULL,NULL,NULL]",1
136,CHI,[quote] fait ... [media],"[NULL,NULL,NULL]",2
137,CHI,[quote] yyy ... [media],"[NULL,NULL,NULL]",1
137,CHI,[quote] yyy ... [media],"[NULL,NULL,NULL]",2
138,MOT,non le t on le dit pas . [media],"[NULL,NULL,NULL]",1
138,MOT,non le t on le dit pas . [media],"[NULL,NULL,NULL]",2
139,CHI,yyy ... [media],"[NULL,NULL,NULL]",1
139,CHI,yyy ... [media],"[NULL,NULL,NULL]",2
140,MOT,[quote] fait yyy ...,"[NULL,NULL,NULL]",1
140,MOT,[quote] fait yyy ...,"[NULL,NULL,NULL]",2
141,CHI,yyy ...,"[NULL,NULL,NULL]",1
141,CHI,yyy ...,"[NULL,NULL,NULL]",2
142,MOT,pourquoi tu dis i ? [media],"[NULL,NULL,NULL]",1
142,MOT,pourquoi tu dis i ? [media],"[PAR-Initiation:Information-seeking:explanation-based,NULL,NULL]",2
143,CHI,bah oui parce que regarde ...,"[NULL,NULL,NULL]",1
143,CHI,bah oui parce que regarde ...,"[CHI-Response:Answer:with-explanation-low-quality,NULL,NULL]",2
144,CHI,0. . [media],"[NULL,NULL,NULL]",1
144,CHI,0. . [media],"[NULL,NULL,NULL]",2
145,MOT,ah oui non a i ça fait ai .,"[NULL,NULL,NULL]",1
145,MOT,ah oui non a i ça fait ai .,"[PAR-Follow-up:Signal-disagreement,PAR-Follow-up:Add-info,NULL]",2
146,CHI,hum . [media],"[NULL,NULL,NULL]",1
146,CHI,hum . [media],"[NULL,NULL,NULL]",2
147,MOT,[quote] donc fait \<None\> le t on le prononce pas ...,"[NULL,NULL,NULL]",1
147,MOT,[quote] donc fait \<None\> le t on le prononce pas ...,"[NULL,NULL,NULL]",2
148,MOT,donc tu vois ce mot là ça c'est fait \<None\> . [media],"[NULL,NULL,NULL]",1
148,MOT,donc tu vois ce mot là ça c'est fait \<None\> . [media],"[NULL,NULL,NULL]",2
149,CHI,[quote] fait ...,"[NULL,NULL,NULL]",1
149,CHI,[quote] fait ...,"[NULL,NULL,NULL]",2
150,MOT,sé ... [media],"[NULL,NULL,NULL]",1
150,MOT,sé ... [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
151,CHI,[quote] yyy ... [media],"[NULL,NULL,NULL]",1
151,CHI,[quote] yyy ... [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
152,MOT,c h tu te souviens ce-que ça fait ? [media],"[NULL,NULL,NULL]",1
152,MOT,c h tu te souviens ce-que ça fait ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
153,CHI,[quote] yyy ...,"[NULL,NULL,NULL]",1
153,CHI,[quote] yyy ...,"[NULL,NULL,NULL]",2
154,CHI,euh non . [media],"[NULL,NULL,NULL]",1
154,CHI,euh non . [media],"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
155,MOT,ch . [media],"[NULL,NULL,NULL]",1
155,MOT,ch . [media],"[PAR-Follow-up:Give-response,NULL,NULL]",2
156,CHI,yyy . [media],"[NULL,NULL,NULL]",1
156,CHI,yyy . [media],"[NULL,NULL,NULL]",2
157,MOT,fait sécher ... [media],"[NULL,NULL,NULL]",1
157,MOT,fait sécher ... [media],"[NULL,NULL,NULL]",2
158,CHI,[quote] des ...,"[NULL,NULL,NULL]",1
158,CHI,[quote] des ...,"[NULL,NULL,NULL]",2
159,MOT,[quote] trois ... [media],"[NULL,NULL,NULL]",1
159,MOT,[quote] trois ... [media],"[NULL,NULL,NULL]",2
160,CHI,[quote] [quote] trois ...,"[NULL,NULL,NULL]",1
160,CHI,[quote] [quote] trois ...,"[NULL,NULL,NULL]",2
161,CHI,[quote] petits cochons . [media],"[NULL,NULL,NULL]",1
161,CHI,[quote] petits cochons . [media],"[NULL,NULL,NULL]",2
162,MOT,le chevalier fait sécher trois petits cochons \<None\> .,"[NULL,NULL,NULL]",1
162,MOT,le chevalier fait sécher trois petits cochons \<None\> .,"[NULL,NULL,NULL]",2
163,CHI,0. . [media],"[NULL,NULL,NULL]",1
163,CHI,0. . [media],"[NULL,NULL,NULL]",2
164,MOT,[quote] 0. bah il voudrait du jambon peut-être .,"[NULL,NULL,NULL]",1
164,MOT,[quote] 0. bah il voudrait du jambon peut-être .,"[NULL,NULL,NULL]",2
165,CHI,bah oui . [media],"[NULL,NULL,NULL]",1
165,CHI,bah oui . [media],"[NULL,NULL,NULL]",2
166,CHI,0. . [media],"[NULL,NULL,NULL]",1
166,CHI,0. . [media],"[NULL,NULL,NULL]",2
167,MOT,[quote] alors à moi .,"[NULL,NULL,NULL]",1
167,MOT,[quote] alors à moi .,"[NULL,NULL,NULL]",2
168,MOT,le renard \<None\> ... [media],"[NULL,NULL,NULL]",1
168,MOT,le renard \<None\> ... [media],"[NULL,NULL,NULL]",2
169,MOT,[quote] embrasse \<None\> oh ! [media],"[NULL,NULL,NULL]",1
169,MOT,[quote] embrasse \<None\> oh ! [media],"[NULL,NULL,NULL]",2
170,CHI,[quote] moi j'ai pas assez de place parce que \<interruption\>,"[NULL,NULL,NULL]",1
170,CHI,[quote] moi j'ai pas assez de place parce que \<interruption\>,"[NULL,NULL,NULL]",2
171,MOT,le renard embrasse \<None\> ... [media],"[NULL,NULL,NULL]",1
171,MOT,le renard embrasse \<None\> ... [media],"[NULL,NULL,NULL]",2
172,OBS,[quote] une poule ! [media],"[NULL,NULL,NULL]",1
172,OBS,[quote] une poule ! [media],"[NULL,NULL,NULL]",2
173,MOT,[quote] un camembert \<None\> www \<None\> . [media],"[NULL,NULL,NULL]",1
173,MOT,[quote] un camembert \<None\> www \<None\> . [media],"[NULL,NULL,NULL]",2
174,OBS,[quote] 0. .,"[NULL,NULL,NULL]",1
174,OBS,[quote] 0. .,"[NULL,NULL,NULL]",2
175,CHI,[quote] 0. .,"[NULL,NULL,NULL]",1
175,CHI,[quote] 0. .,"[NULL,NULL,NULL]",2
176,CHI,0. . [media],"[NULL,NULL,NULL]",1
176,CHI,0. . [media],"[NULL,NULL,NULL]",2
177,MOT,[quote] 0. c'est vrai que ça aime beaucoup les camemberts le ren les renards .,"[NULL,NULL,NULL]",1
177,MOT,[quote] 0. c'est vrai que ça aime beaucoup les camemberts le ren les renards .,"[NULL,NULL,NULL]",2
178,MOT,tu connais la l'histoire du du corbeau et du renard ? [media],"[NULL,NULL,NULL]",1
178,MOT,tu connais la l'histoire du du corbeau et du renard ? [media],"[PAR-Initiation:Information-seeking:fact-based ,NULL,NULL]",2
179,CHI,[quote] ah oui !,"[NULL,NULL,NULL]",1
179,CHI,[quote] ah oui !,"[CHI-Response:Answer:no-explanation-needed,NULL,NULL]",2
180,CHI,oui . [media],"[NULL,NULL,NULL]",1
180,CHI,oui . [media],"[NULL,NULL,NULL]",2
181,MOT,et qu'est-ce qu'il s passe ? [media],"[NULL,NULL,NULL]",1
181,MOT,et qu'est-ce qu'il s passe ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,NULL]",2
182,CHI,bon alors à moi . [media],"[NULL,NULL,NULL]",1
182,CHI,bon alors à moi . [media],"[CHI-Response:Non-answer:declarative,NULL,NULL]",2
183,MOT,tu te rappelles ? [media],"[NULL,NULL,NULL]",1
183,MOT,tu te rappelles ? [media],"[PAR-Follow-up:Followup-question,PAR-Initiation:Information-seeking:fact-based ,CHI-Response:No-response]",2
